date,symbol,decision
2025-06-30,TRENT,REDUCE
2025-07-01,DRREDDY,HOLD
2025-07-03,APOLLOHOSP,HOLD
2025-07-07,HINDALCO,HOLD
2025-07-10,TECHM,HOLD
2025-07-11,HINDUNILVR,REDUCE
2025-07-28,CIPLA,HOLD
2025-07-29,ASIANPAINT,REDUCE
2025-08-01,HINDUNILVR,HOLD
2025-08-12,COALINDIA,REDUCE
2025-08-18,BAJAJ-AUTO,REDUCE
2025-08-20,NTPC,REDUCE
2025-08-29,ETERNAL,HOLD
2025-10-01,ONGC,REDUCE
2025-10-27,BAJAJ-AUTO,HOLD
2025-10-29,ETERNAL,REDUCE
2025-10-31,ONGC,HOLD
2025-11-07,ASIANPAINT,HOLD
2025-11-10,COALINDIA,HOLD
2025-11-12,INFY,REDUCE
2025-11-24,ETERNAL,EXIT
2025-11-26,SUNPHARMA,HOLD
2025-12-04,WIPRO,REDUCE
2025-12-09,HCLTECH,HOLD
2025-12-10,JIOFIN,EXIT
2025-12-18,TCS,REDUCE
2025-12-23,INFY,HOLD
2025-12-26,WIPRO,HOLD
2025-12-29,TMPV,REDUCE
2026-02-04,NTPC,HOLD
2026-03-11,POWERGRID,HOLD
2026-03-12,ADANIENT,EXIT
2026-03-12,ADANIPORTS,EXIT
2026-03-12,APOLLOHOSP,REDUCE
2026-03-12,ASIANPAINT,EXIT
2026-03-12,BAJFINANCE,EXIT
2026-03-12,BAJAJFINSV,EXIT
2026-03-12,BHARTIARTL,EXIT
2026-03-12,CIPLA,EXIT
2026-03-12,DRREDDY,REDUCE
2026-03-12,GRASIM,EXIT
2026-03-12,HCLTECH,EXIT
2026-03-12,HDFCBANK,EXIT
2026-03-12,HDFCLIFE,EXIT
2026-03-12,HINDUNILVR,EXIT
2026-03-12,ICICIBANK,EXIT
2026-03-12,INFY,EXIT
2026-03-12,INDIGO,EXIT
2026-03-12,KOTAKBANK,EXIT
2026-03-12,LT,EXIT
2026-03-12,M&M,EXIT
2026-03-12,MARUTI,EXIT
2026-03-12,MAXHEALTH,EXIT
2026-03-12,NESTLEIND,EXIT
2026-03-12,RELIANCE,EXIT
2026-03-12,SBILIFE,REDUCE
2026-03-12,TCS,EXIT
2026-03-12,TATACONSUM,EXIT
2026-03-12,TECHM,EXIT
2026-03-12,TRENT,EXIT
2026-03-12,ULTRACEMCO,EXIT
2026-03-12,WIPRO,EXIT
2026-03-13,AXISBANK,EXIT
2026-03-13,BAJAJ-AUTO,EXIT
2026-03-13,EICHERMOT,EXIT
2026-03-13,SBILIFE,EXIT
2026-03-19,APOLLOHOSP,EXIT
2026-03-20,SHRIRAMFIN,EXIT
2026-03-23,BEL,EXIT
2026-03-23,DRREDDY,EXIT
2026-03-23,HINDALCO,EXIT
2026-03-23,JSWSTEEL,EXIT
2026-03-23,SBIN,EXIT
2026-03-24,APOLLOHOSP,REDUCE
2026-03-25,DRREDDY,REDUCE
2026-03-30,APOLLOHOSP,EXIT
2026-03-30,DRREDDY,EXIT
2026-04-07,HINDALCO,REDUCE
2026-04-08,ADANIPORTS,REDUCE
2026-04-08,AXISBANK,REDUCE
2026-04-08,HINDALCO,HOLD
2026-04-08,LT,REDUCE
2026-04-08,SHRIRAMFIN,REDUCE
2026-04-09,APOLLOHOSP,REDUCE
2026-04-09,AXISBANK,HOLD
2026-04-09,BAJAJ-AUTO,REDUCE
2026-04-09,BEL,REDUCE
2026-04-09,JSWSTEEL,REDUCE
2026-04-10,ADANIPORTS,HOLD
2026-04-10,APOLLOHOSP,HOLD
2026-04-10,BAJAJ-AUTO,HOLD
2026-04-10,BEL,HOLD
2026-04-10,EICHERMOT,REDUCE
2026-04-10,JSWSTEEL,HOLD
2026-04-10,LT,HOLD
2026-04-10,SHRIRAMFIN,HOLD
2026-04-10,SUNPHARMA,EXIT
2026-04-16,NESTLEIND,REDUCE
2026-04-16,SBILIFE,REDUCE
2026-04-20,ASIANPAINT,REDUCE
