date,symbol,decision
2022-03-07,BAJFINANCE,EXIT
2022-03-07,BAJAJFINSV,EXIT
2022-03-07,HCLTECH,REDUCE
2022-03-07,INFY,REDUCE
2022-03-07,MARUTI,EXIT
2022-03-07,TITAN,REDUCE
2022-03-07,TRENT,REDUCE
2022-03-08,APOLLOHOSP,HOLD
2022-03-08,INFY,HOLD
2022-03-08,NTPC,HOLD
2022-03-08,TATACONSUM,REDUCE
2022-03-08,TRENT,HOLD
2022-03-09,BHARTIARTL,HOLD
2022-03-09,HCLTECH,EXIT
2022-03-09,MARUTI,REDUCE
2022-03-09,TCS,HOLD
2022-03-09,TITAN,HOLD
2022-03-10,ADANIENT,HOLD
2022-03-10,BAJAJFINSV,REDUCE
2022-03-10,GRASIM,REDUCE
2022-03-11,BAJFINANCE,REDUCE
2022-03-11,HCLTECH,REDUCE
2022-03-11,HDFCBANK,REDUCE
2022-03-11,RELIANCE,HOLD
2022-03-11,TCS,REDUCE
2022-03-14,TCS,HOLD
2022-03-15,HCLTECH,EXIT
2022-03-15,ONGC,REDUCE
2022-03-15,RELIANCE,REDUCE
2022-03-15,TCS,REDUCE
2022-03-16,BAJFINANCE,EXIT
2022-03-16,BAJAJFINSV,EXIT
2022-03-16,HCLTECH,REDUCE
2022-03-16,ONGC,HOLD
2022-03-16,RELIANCE,HOLD
2022-03-16,SBIN,HOLD
2022-03-16,TCS,HOLD
2022-03-17,BAJAJFINSV,REDUCE
2022-03-17,GRASIM,EXIT
2022-03-17,TCS,REDUCE
2022-03-21,BAJAJFINSV,EXIT
2022-03-21,HCLTECH,EXIT
2022-03-21,KOTAKBANK,EXIT
2022-03-22,APOLLOHOSP,EXIT
2022-03-22,BAJAJFINSV,REDUCE
2022-03-22,JSWSTEEL,HOLD
2022-03-22,TCS,HOLD
2022-03-22,TECHM,REDUCE
2022-03-23,HCLTECH,REDUCE
2022-03-23,HDFCBANK,EXIT
2022-03-24,MARUTI,EXIT
2022-03-25,APOLLOHOSP,REDUCE
2022-03-25,INDIGO,REDUCE
2022-03-28,BAJFINANCE,REDUCE
2022-03-28,HCLTECH,EXIT
2022-03-29,APOLLOHOSP,EXIT
2022-03-29,HCLTECH,REDUCE
2022-03-29,HDFCBANK,REDUCE
2022-03-29,INDIGO,EXIT
2022-03-30,AXISBANK,HOLD
2022-03-30,GRASIM,REDUCE
2022-03-30,INDIGO,REDUCE
2022-03-30,ONGC,REDUCE
2022-04-01,ADANIPORTS,HOLD
2022-04-01,APOLLOHOSP,REDUCE
2022-04-01,BAJAJ-AUTO,HOLD
2022-04-01,MARUTI,REDUCE
2022-04-04,HCLTECH,HOLD
2022-04-04,HDFCBANK,HOLD
2022-04-04,ICICIBANK,REDUCE
2022-04-04,LT,REDUCE
2022-04-04,MARUTI,EXIT
2022-04-05,APOLLOHOSP,EXIT
2022-04-05,BAJAJFINSV,EXIT
2022-04-05,ICICIBANK,EXIT
2022-04-05,MAXHEALTH,REDUCE
2022-04-05,ONGC,HOLD
2022-04-05,TATACONSUM,HOLD
2022-04-06,BAJAJFINSV,REDUCE
2022-04-06,HCLTECH,REDUCE
2022-04-06,ICICIBANK,REDUCE
2022-04-06,MAXHEALTH,EXIT
2022-04-06,TATASTEEL,HOLD
2022-04-06,TECHM,EXIT
2022-04-07,BAJFINANCE,HOLD
2022-04-07,HCLTECH,HOLD
2022-04-07,HDFCBANK,EXIT
2022-04-07,TCS,REDUCE
2022-04-07,TATASTEEL,REDUCE
2022-04-07,TECHM,REDUCE
2022-04-07,TITAN,REDUCE
2022-04-08,GRASIM,HOLD
2022-04-08,MAXHEALTH,REDUCE
2022-04-08,NESTLEIND,REDUCE
2022-04-08,SBILIFE,REDUCE
2022-04-08,TATASTEEL,HOLD
2022-04-08,TECHM,EXIT
2022-04-08,TITAN,HOLD
2022-04-08,WIPRO,REDUCE
2022-04-11,APOLLOHOSP,HOLD
2022-04-11,HCLTECH,REDUCE
2022-04-11,ICICIBANK,HOLD
2022-04-11,INDIGO,HOLD
2022-04-11,LT,EXIT
2022-04-11,SBILIFE,EXIT
2022-04-11,TCS,HOLD
2022-04-11,TATASTEEL,REDUCE
2022-04-12,APOLLOHOSP,REDUCE
2022-04-12,BAJAJ-AUTO,REDUCE
2022-04-12,DRREDDY,REDUCE
2022-04-12,HINDALCO,REDUCE
2022-04-12,INFY,REDUCE
2022-04-12,INDIGO,REDUCE
2022-04-12,WIPRO,EXIT
2022-04-13,APOLLOHOSP,HOLD
2022-04-13,DRREDDY,EXIT
2022-04-13,M&M,REDUCE
2022-04-13,TCS,REDUCE
2022-04-18,APOLLOHOSP,REDUCE
2022-04-18,DRREDDY,REDUCE
2022-04-18,HCLTECH,EXIT
2022-04-18,INFY,EXIT
2022-04-18,INDIGO,EXIT
2022-04-18,M&M,HOLD
2022-04-18,MAXHEALTH,HOLD
2022-04-18,NESTLEIND,HOLD
2022-04-18,SBILIFE,REDUCE
2022-04-18,TCS,EXIT
2022-04-19,APOLLOHOSP,HOLD
2022-04-19,BAJAJFINSV,EXIT
2022-04-19,DRREDDY,EXIT
2022-04-19,NESTLEIND,REDUCE
2022-04-19,SBILIFE,EXIT
2022-04-19,TATACONSUM,REDUCE
2022-04-20,BAJFINANCE,REDUCE
2022-04-20,DRREDDY,REDUCE
2022-04-20,ICICIBANK,REDUCE
2022-04-20,NESTLEIND,HOLD
2022-04-20,TATACONSUM,HOLD
2022-04-20,TATASTEEL,HOLD
2022-04-21,DRREDDY,EXIT
2022-04-21,EICHERMOT,HOLD
2022-04-21,ICICIBANK,HOLD
2022-04-21,MARUTI,REDUCE
2022-04-21,NESTLEIND,EXIT
2022-04-21,TCS,REDUCE
2022-04-22,EICHERMOT,REDUCE
2022-04-22,GRASIM,REDUCE
2022-04-22,HINDALCO,EXIT
2022-04-22,ICICIBANK,EXIT
2022-04-22,NESTLEIND,REDUCE
2022-04-25,CIPLA,REDUCE
2022-04-25,GRASIM,EXIT
2022-04-25,SBIN,REDUCE
2022-04-25,TCS,EXIT
2022-04-25,TATACONSUM,REDUCE
2022-04-25,TATASTEEL,REDUCE
2022-04-26,APOLLOHOSP,REDUCE
2022-04-26,BAJAJ-AUTO,HOLD
2022-04-26,BAJFINANCE,HOLD
2022-04-26,CIPLA,HOLD
2022-04-26,EICHERMOT,HOLD
2022-04-26,NESTLEIND,HOLD
2022-04-26,ONGC,REDUCE
2022-04-26,SBIN,HOLD
2022-04-26,TATACONSUM,HOLD
2022-04-27,BAJFINANCE,EXIT
2022-04-28,ASIANPAINT,HOLD
2022-04-28,ONGC,EXIT
2022-04-29,APOLLOHOSP,EXIT
2022-04-29,AXISBANK,EXIT
2022-04-29,BAJAJ-AUTO,REDUCE
2022-04-29,EICHERMOT,EXIT
2022-04-29,GRASIM,REDUCE
2022-04-29,HDFCLIFE,REDUCE
2022-04-29,MARUTI,EXIT
2022-04-29,TITAN,REDUCE
2022-05-02,ASIANPAINT,EXIT
2022-05-02,GRASIM,EXIT
2022-05-02,SHRIRAMFIN,REDUCE
2022-05-02,SBIN,REDUCE
2022-05-02,TATASTEEL,HOLD
2022-05-02,TITAN,EXIT
2022-05-04,CIPLA,REDUCE
2022-05-04,HDFCLIFE,EXIT
2022-05-04,NESTLEIND,REDUCE
2022-05-04,SHRIRAMFIN,EXIT
2022-05-04,SBIN,EXIT
2022-05-04,TATASTEEL,REDUCE
2022-05-05,KOTAKBANK,REDUCE
2022-05-05,TATACONSUM,REDUCE
2022-05-05,TATASTEEL,HOLD
2022-05-06,JSWSTEEL,REDUCE
2022-05-06,MAXHEALTH,REDUCE
2022-05-06,NESTLEIND,EXIT
2022-05-06,ONGC,REDUCE
2022-05-06,TATASTEEL,REDUCE
2022-05-06,TRENT,REDUCE
2022-05-09,COALINDIA,REDUCE
2022-05-09,RELIANCE,REDUCE
2022-05-10,ADANIPORTS,REDUCE
2022-05-10,ASIANPAINT,REDUCE
2022-05-10,BEL,REDUCE
2022-05-10,HINDUNILVR,REDUCE
2022-05-10,ONGC,EXIT
2022-05-10,SBILIFE,REDUCE
2022-05-10,TCS,REDUCE
2022-05-11,ASIANPAINT,EXIT
2022-05-11,BAJAJ-AUTO,HOLD
2022-05-11,ICICIBANK,REDUCE
2022-05-11,ONGC,REDUCE
2022-05-11,SBIN,REDUCE
2022-05-12,ASIANPAINT,REDUCE
2022-05-12,BAJAJ-AUTO,REDUCE
2022-05-12,HCLTECH,REDUCE
2022-05-12,TATASTEEL,EXIT
2022-05-13,BAJAJ-AUTO,HOLD
2022-05-13,BHARTIARTL,REDUCE
2022-05-13,HCLTECH,EXIT
2022-05-13,ICICIBANK,EXIT
2022-05-13,NTPC,REDUCE
2022-05-13,SBIN,EXIT
2022-05-16,ASIANPAINT,EXIT
2022-05-16,BEL,HOLD
2022-05-16,EICHERMOT,REDUCE
2022-05-16,MAXHEALTH,HOLD
2022-05-16,NTPC,HOLD
2022-05-16,TRENT,EXIT
2022-05-17,ASIANPAINT,REDUCE
2022-05-17,BHARTIARTL,HOLD
2022-05-17,EICHERMOT,HOLD
2022-05-17,HCLTECH,REDUCE
2022-05-17,ICICIBANK,REDUCE
2022-05-17,SBILIFE,EXIT
2022-05-17,SBIN,REDUCE
2022-05-17,TCS,EXIT
2022-05-18,BHARTIARTL,REDUCE
2022-05-18,GRASIM,REDUCE
2022-05-18,HCLTECH,EXIT
2022-05-18,JSWSTEEL,EXIT
2022-05-18,MARUTI,REDUCE
2022-05-18,MAXHEALTH,EXIT
2022-05-18,ONGC,EXIT
2022-05-18,RELIANCE,HOLD
2022-05-18,SBILIFE,REDUCE
2022-05-18,SBIN,EXIT
2022-05-18,ULTRACEMCO,REDUCE
2022-05-19,MAXHEALTH,HOLD
2022-05-19,RELIANCE,REDUCE
2022-05-19,ULTRACEMCO,EXIT
2022-05-20,BHARTIARTL,EXIT
2022-05-20,CIPLA,HOLD
2022-05-20,DRREDDY,REDUCE
2022-05-20,RELIANCE,HOLD
2022-05-20,SBIN,REDUCE
2022-05-23,CIPLA,REDUCE
2022-05-23,COALINDIA,EXIT
2022-05-23,GRASIM,EXIT
2022-05-23,MARUTI,HOLD
2022-05-24,AXISBANK,REDUCE
2022-05-24,CIPLA,HOLD
2022-05-24,MAXHEALTH,REDUCE
2022-05-24,NESTLEIND,REDUCE
2022-05-25,ADANIENT,REDUCE
2022-05-25,AXISBANK,EXIT
2022-05-25,BEL,REDUCE
2022-05-25,BHARTIARTL,REDUCE
2022-05-25,COALINDIA,REDUCE
2022-05-25,HDFCBANK,REDUCE
2022-05-26,ADANIPORTS,EXIT
2022-05-26,AXISBANK,REDUCE
2022-05-26,CIPLA,REDUCE
2022-05-26,HDFCLIFE,REDUCE
2022-05-26,INDIGO,REDUCE
2022-05-27,ASIANPAINT,EXIT
2022-05-27,BEL,HOLD
2022-05-27,MAXHEALTH,HOLD
2022-05-30,ADANIENT,HOLD
2022-05-30,ADANIPORTS,REDUCE
2022-05-30,AXISBANK,EXIT
2022-05-30,COALINDIA,HOLD
2022-05-30,HDFCBANK,EXIT
2022-05-30,INDIGO,EXIT
2022-05-30,SBIN,EXIT
2022-05-31,BHARTIARTL,HOLD
2022-05-31,CIPLA,HOLD
2022-05-31,SBILIFE,HOLD
2022-05-31,SUNPHARMA,REDUCE
2022-06-01,BHARTIARTL,REDUCE
2022-06-01,CIPLA,REDUCE
2022-06-01,INDIGO,REDUCE
2022-06-01,NESTLEIND,EXIT
2022-06-01,SBILIFE,REDUCE
2022-06-01,SUNPHARMA,EXIT
2022-06-02,BAJAJ-AUTO,REDUCE
2022-06-02,CIPLA,HOLD
2022-06-02,NESTLEIND,REDUCE
2022-06-02,SBIN,REDUCE
2022-06-02,SUNPHARMA,REDUCE
2022-06-03,BHARTIARTL,EXIT
2022-06-03,CIPLA,EXIT
2022-06-03,SBIN,EXIT
2022-06-06,BAJAJ-AUTO,HOLD
2022-06-06,BHARTIARTL,REDUCE
2022-06-06,CIPLA,HOLD
2022-06-06,MAXHEALTH,REDUCE
2022-06-06,SBIN,REDUCE
2022-06-07,CIPLA,REDUCE
2022-06-07,DRREDDY,EXIT
2022-06-07,HDFCBANK,REDUCE
2022-06-07,SUNPHARMA,EXIT
2022-06-08,BHARTIARTL,EXIT
2022-06-08,CIPLA,HOLD
2022-06-08,DRREDDY,REDUCE
2022-06-08,INDIGO,EXIT
2022-06-08,ONGC,REDUCE
2022-06-09,SBILIFE,HOLD
2022-06-09,SUNPHARMA,REDUCE
2022-06-10,CIPLA,REDUCE
2022-06-10,ONGC,HOLD
2022-06-10,SBILIFE,REDUCE
2022-06-10,SUNPHARMA,EXIT
2022-06-13,ADANIENT,REDUCE
2022-06-13,ONGC,REDUCE
2022-06-13,SUNPHARMA,REDUCE
2022-06-14,ADANIENT,HOLD
2022-06-14,BHARTIARTL,REDUCE
2022-06-14,CIPLA,HOLD
2022-06-15,HDFCBANK,EXIT
2022-06-16,ADANIENT,REDUCE
2022-06-16,ADANIPORTS,EXIT
2022-06-16,BAJAJ-AUTO,REDUCE
2022-06-16,CIPLA,REDUCE
2022-06-16,COALINDIA,REDUCE
2022-06-16,NTPC,REDUCE
2022-06-16,POWERGRID,REDUCE
2022-06-17,BHARTIARTL,EXIT
2022-06-17,DRREDDY,EXIT
2022-06-17,EICHERMOT,REDUCE
2022-06-17,HDFCLIFE,EXIT
2022-06-17,ONGC,EXIT
2022-06-20,BEL,REDUCE
2022-06-20,HDFCBANK,REDUCE
2022-06-20,MARUTI,REDUCE
2022-06-21,ADANIENT,HOLD
2022-06-21,BEL,HOLD
2022-06-21,DRREDDY,REDUCE
2022-06-21,EICHERMOT,HOLD
2022-06-21,MARUTI,HOLD
2022-06-21,TCS,REDUCE
2022-06-22,ADANIENT,REDUCE
2022-06-22,BEL,REDUCE
2022-06-22,RELIANCE,REDUCE
2022-06-23,ASIANPAINT,REDUCE
2022-06-23,BAJAJ-AUTO,HOLD
2022-06-23,BHARTIARTL,REDUCE
2022-06-24,ADANIENT,HOLD
2022-06-24,BEL,HOLD
2022-06-24,SHRIRAMFIN,REDUCE
2022-06-27,HCLTECH,REDUCE
2022-06-27,MAXHEALTH,HOLD
2022-06-28,COALINDIA,HOLD
2022-06-28,INFY,REDUCE
2022-06-28,MAXHEALTH,REDUCE
2022-06-28,NTPC,EXIT
2022-06-28,SUNPHARMA,EXIT
2022-06-29,ASIANPAINT,EXIT
2022-06-29,HCLTECH,EXIT
2022-06-29,KOTAKBANK,EXIT
2022-06-29,RELIANCE,HOLD
2022-06-29,SHRIRAMFIN,EXIT
2022-06-29,SBIN,EXIT
2022-06-30,COALINDIA,REDUCE
2022-06-30,KOTAKBANK,REDUCE
2022-06-30,LT,REDUCE
2022-06-30,MAXHEALTH,EXIT
2022-06-30,SHRIRAMFIN,REDUCE
2022-06-30,SBIN,REDUCE
2022-06-30,TATACONSUM,EXIT
2022-07-01,COALINDIA,EXIT
2022-07-01,RELIANCE,EXIT
2022-07-04,HDFCLIFE,REDUCE
2022-07-04,TCS,EXIT
2022-07-05,BEL,REDUCE
2022-07-05,COALINDIA,REDUCE
2022-07-05,HDFCLIFE,EXIT
2022-07-05,SUNPHARMA,REDUCE
2022-07-05,TATACONSUM,REDUCE
2022-07-06,ASIANPAINT,REDUCE
2022-07-06,BEL,HOLD
2022-07-06,HINDUNILVR,HOLD
2022-07-06,MAXHEALTH,REDUCE
2022-07-06,NESTLEIND,HOLD
2022-07-06,POWERGRID,EXIT
2022-07-06,SBIN,HOLD
2022-07-06,SUNPHARMA,EXIT
2022-07-06,TCS,REDUCE
2022-07-06,TRENT,REDUCE
2022-07-07,ASIANPAINT,EXIT
2022-07-07,BHARTIARTL,EXIT
2022-07-07,COALINDIA,HOLD
2022-07-07,HINDUNILVR,REDUCE
2022-07-07,MAXHEALTH,EXIT
2022-07-07,NESTLEIND,REDUCE
2022-07-07,SUNPHARMA,REDUCE
2022-07-07,TCS,EXIT
2022-07-08,BHARTIARTL,REDUCE
2022-07-08,HINDUNILVR,HOLD
2022-07-08,NESTLEIND,HOLD
2022-07-08,POWERGRID,REDUCE
2022-07-08,SUNPHARMA,HOLD
2022-07-08,TRENT,HOLD
2022-07-11,BHARTIARTL,EXIT
2022-07-11,HINDUNILVR,REDUCE
2022-07-11,ICICIBANK,HOLD
2022-07-11,SUNPHARMA,REDUCE
2022-07-11,TATACONSUM,EXIT
2022-07-12,INFY,EXIT
2022-07-12,MAXHEALTH,REDUCE
2022-07-12,NTPC,REDUCE
2022-07-12,NESTLEIND,REDUCE
2022-07-12,POWERGRID,EXIT
2022-07-13,ASIANPAINT,REDUCE
2022-07-13,AXISBANK,REDUCE
2022-07-13,CIPLA,HOLD
2022-07-13,HINDUNILVR,HOLD
2022-07-13,ICICIBANK,REDUCE
2022-07-13,NTPC,HOLD
2022-07-13,NESTLEIND,HOLD
2022-07-13,SUNPHARMA,HOLD
2022-07-13,TATACONSUM,REDUCE
2022-07-14,TRENT,REDUCE
2022-07-15,INDIGO,REDUCE
2022-07-15,TATACONSUM,HOLD
2022-07-15,TITAN,REDUCE
2022-07-15,TRENT,HOLD
2022-07-18,BAJFINANCE,REDUCE
2022-07-18,ICICIBANK,HOLD
2022-07-18,SBILIFE,HOLD
2022-07-19,ASIANPAINT,EXIT
2022-07-19,TATACONSUM,REDUCE
2022-07-20,HDFCBANK,EXIT
2022-07-20,INDIGO,EXIT
2022-07-20,KOTAKBANK,EXIT
2022-07-20,MAXHEALTH,EXIT
2022-07-20,TATACONSUM,HOLD
2022-07-21,ADANIPORTS,REDUCE
2022-07-21,INDIGO,REDUCE
2022-07-22,HDFCBANK,REDUCE
2022-07-22,SHRIRAMFIN,HOLD
2022-07-25,CIPLA,REDUCE
2022-07-25,SBILIFE,REDUCE
2022-07-25,ULTRACEMCO,REDUCE
2022-07-26,ADANIPORTS,EXIT
2022-07-26,ASIANPAINT,REDUCE
2022-07-26,CIPLA,HOLD
2022-07-26,GRASIM,REDUCE
2022-07-27,INDIGO,EXIT
2022-07-27,SHRIRAMFIN,REDUCE
2022-07-28,ASIANPAINT,HOLD
2022-07-28,BAJAJFINSV,REDUCE
2022-07-28,GRASIM,EXIT
2022-07-28,INFY,REDUCE
2022-07-28,INDIGO,REDUCE
2022-07-28,SBILIFE,HOLD
2022-07-28,ULTRACEMCO,EXIT
2022-07-29,BAJFINANCE,HOLD
2022-07-29,DRREDDY,EXIT
2022-07-29,GRASIM,REDUCE
2022-07-29,ULTRACEMCO,REDUCE
2022-08-01,ASIANPAINT,REDUCE
2022-08-01,INFY,EXIT
2022-08-01,JSWSTEEL,REDUCE
2022-08-01,POWERGRID,REDUCE
2022-08-01,RELIANCE,HOLD
2022-08-01,TATASTEEL,REDUCE
2022-08-02,APOLLOHOSP,REDUCE
2022-08-02,ASIANPAINT,HOLD
2022-08-02,INFY,REDUCE
2022-08-02,POWERGRID,HOLD
2022-08-02,SHRIRAMFIN,HOLD
2022-08-02,TATASTEEL,EXIT
2022-08-03,ADANIPORTS,REDUCE
2022-08-03,HDFCBANK,EXIT
2022-08-04,AXISBANK,EXIT
2022-08-05,BHARTIARTL,REDUCE
2022-08-05,RELIANCE,EXIT
2022-08-08,AXISBANK,REDUCE
2022-08-08,RELIANCE,HOLD
2022-08-08,TITAN,HOLD
2022-08-10,LT,HOLD
2022-08-10,TATASTEEL,REDUCE
2022-08-11,JSWSTEEL,HOLD
2022-08-11,TATACONSUM,REDUCE
2022-08-12,ADANIPORTS,EXIT
2022-08-12,AXISBANK,HOLD
2022-08-12,HDFCBANK,REDUCE
2022-08-12,INFY,EXIT
2022-08-16,ADANIPORTS,HOLD
2022-08-17,HDFCBANK,HOLD
2022-08-17,TATACONSUM,HOLD
2022-08-18,APOLLOHOSP,EXIT
2022-08-19,AXISBANK,REDUCE
2022-08-19,BHARTIARTL,HOLD
2022-08-19,HDFCBANK,EXIT
2022-08-19,INDIGO,EXIT
2022-08-19,JSWSTEEL,REDUCE
2022-08-19,TATACONSUM,REDUCE
2022-08-19,TATASTEEL,EXIT
2022-08-22,BAJFINANCE,REDUCE
2022-08-22,INDIGO,REDUCE
2022-08-22,TATACONSUM,HOLD
2022-08-22,TITAN,REDUCE
2022-08-23,BAJFINANCE,HOLD
2022-08-23,TATASTEEL,REDUCE
2022-08-23,TITAN,HOLD
2022-08-24,BHARTIARTL,REDUCE
2022-08-24,INDIGO,EXIT
2022-08-25,BAJFINANCE,REDUCE
2022-08-25,INDIGO,REDUCE
2022-08-25,TATASTEEL,EXIT
2022-08-29,SHRIRAMFIN,REDUCE
2022-08-29,TATASTEEL,REDUCE
2022-08-30,BAJFINANCE,HOLD
2022-09-01,BAJAJFINSV,HOLD
2022-09-01,SHRIRAMFIN,EXIT
2022-09-01,SUNPHARMA,REDUCE
2022-09-05,JSWSTEEL,HOLD
2022-09-05,SUNPHARMA,HOLD
2022-09-06,BAJAJ-AUTO,REDUCE
2022-09-06,BAJAJFINSV,REDUCE
2022-09-06,GRASIM,HOLD
2022-09-06,SHRIRAMFIN,REDUCE
2022-09-08,APOLLOHOSP,REDUCE
2022-09-08,AXISBANK,HOLD
2022-09-08,BAJAJFINSV,HOLD
2022-09-09,HDFCBANK,REDUCE
2022-09-09,KOTAKBANK,REDUCE
2022-09-09,MAXHEALTH,REDUCE
2022-09-09,SHRIRAMFIN,EXIT
2022-09-12,BAJAJFINSV,REDUCE
2022-09-12,KOTAKBANK,HOLD
2022-09-12,MAXHEALTH,HOLD
2022-09-12,NESTLEIND,REDUCE
2022-09-13,BAJAJFINSV,HOLD
2022-09-13,BHARTIARTL,HOLD
2022-09-13,HDFCBANK,HOLD
2022-09-13,INDIGO,HOLD
2022-09-13,KOTAKBANK,REDUCE
2022-09-14,HINDUNILVR,REDUCE
2022-09-14,INDIGO,REDUCE
2022-09-14,KOTAKBANK,HOLD
2022-09-14,NESTLEIND,HOLD
2022-09-14,SUNPHARMA,REDUCE
2022-09-15,APOLLOHOSP,EXIT
2022-09-15,NESTLEIND,REDUCE
2022-09-16,HDFCBANK,REDUCE
2022-09-16,INDIGO,EXIT
2022-09-16,RELIANCE,EXIT
2022-09-16,TATACONSUM,REDUCE
2022-09-19,HDFCBANK,HOLD
2022-09-19,TATASTEEL,EXIT
2022-09-19,ULTRACEMCO,EXIT
2022-09-20,APOLLOHOSP,REDUCE
2022-09-20,INDIGO,REDUCE
2022-09-20,KOTAKBANK,REDUCE
2022-09-20,SUNPHARMA,HOLD
2022-09-20,TATACONSUM,HOLD
2022-09-20,TATASTEEL,REDUCE
2022-09-21,HINDUNILVR,HOLD
2022-09-22,HDFCBANK,REDUCE
2022-09-22,POWERGRID,REDUCE
2022-09-23,HDFCBANK,EXIT
2022-09-23,INDIGO,EXIT
2022-09-23,KOTAKBANK,EXIT
2022-09-23,POWERGRID,EXIT
2022-09-23,TATACONSUM,REDUCE
2022-09-26,APOLLOHOSP,EXIT
2022-09-26,AXISBANK,REDUCE
2022-09-26,BAJAJ-AUTO,EXIT
2022-09-26,JSWSTEEL,REDUCE
2022-09-26,MARUTI,REDUCE
2022-09-26,TATASTEEL,EXIT
2022-09-27,COALINDIA,REDUCE
2022-09-27,ULTRACEMCO,REDUCE
2022-09-28,ADANIPORTS,REDUCE
2022-09-28,BEL,REDUCE
2022-09-28,LT,REDUCE
2022-09-28,M&M,REDUCE
2022-09-29,APOLLOHOSP,REDUCE
2022-09-29,BAJFINANCE,REDUCE
2022-09-29,M&M,HOLD
2022-09-29,ULTRACEMCO,EXIT
2022-09-30,AXISBANK,EXIT
2022-09-30,BAJFINANCE,HOLD
2022-09-30,BEL,HOLD
2022-09-30,LT,HOLD
2022-10-03,BEL,REDUCE
2022-10-03,GRASIM,REDUCE
2022-10-03,HDFCBANK,REDUCE
2022-10-03,LT,REDUCE
2022-10-03,SBIN,REDUCE
2022-10-04,BEL,HOLD
2022-10-04,COALINDIA,HOLD
2022-10-04,GRASIM,HOLD
2022-10-04,LT,HOLD
2022-10-04,NESTLEIND,HOLD
2022-10-04,TATASTEEL,REDUCE
2022-10-06,AXISBANK,REDUCE
2022-10-06,HDFCBANK,EXIT
2022-10-06,HINDUNILVR,REDUCE
2022-10-06,JSWSTEEL,HOLD
2022-10-06,SBIN,HOLD
2022-10-07,APOLLOHOSP,EXIT
2022-10-07,SBIN,REDUCE
2022-10-10,APOLLOHOSP,HOLD
2022-10-10,ASIANPAINT,REDUCE
2022-10-10,AXISBANK,HOLD
2022-10-10,NESTLEIND,REDUCE
2022-10-10,TATACONSUM,EXIT
2022-10-11,APOLLOHOSP,EXIT
2022-10-11,ASIANPAINT,HOLD
2022-10-11,GRASIM,REDUCE
2022-10-11,JSWSTEEL,REDUCE
2022-10-11,TATASTEEL,EXIT
2022-10-12,ADANIENT,REDUCE
2022-10-12,ASIANPAINT,REDUCE
2022-10-12,BAJFINANCE,REDUCE
2022-10-12,GRASIM,HOLD
2022-10-12,SBILIFE,REDUCE
2022-10-13,ASIANPAINT,EXIT
2022-10-13,BEL,REDUCE
2022-10-13,DRREDDY,REDUCE
2022-10-13,HCLTECH,REDUCE
2022-10-13,POWERGRID,REDUCE
2022-10-13,SBILIFE,EXIT
2022-10-14,ADANIPORTS,EXIT
2022-10-14,APOLLOHOSP,REDUCE
2022-10-14,BAJFINANCE,HOLD
2022-10-14,M&M,REDUCE
2022-10-14,POWERGRID,EXIT
2022-10-17,APOLLOHOSP,EXIT
2022-10-17,BEL,HOLD
2022-10-17,HDFCBANK,REDUCE
2022-10-17,JSWSTEEL,EXIT
2022-10-17,SBIN,HOLD
2022-10-18,APOLLOHOSP,HOLD
2022-10-18,ASIANPAINT,REDUCE
2022-10-18,HDFCBANK,EXIT
2022-10-18,NESTLEIND,HOLD
2022-10-18,SBILIFE,REDUCE
2022-10-18,TATACONSUM,REDUCE
2022-10-19,APOLLOHOSP,REDUCE
2022-10-19,ASIANPAINT,EXIT
2022-10-19,HDFCBANK,REDUCE
2022-10-19,KOTAKBANK,HOLD
2022-10-20,ADANIENT,HOLD
2022-10-20,APOLLOHOSP,EXIT
2022-10-20,BAJAJ-AUTO,REDUCE
2022-10-20,DRREDDY,HOLD
2022-10-20,KOTAKBANK,REDUCE
2022-10-21,ADANIENT,REDUCE
2022-10-21,APOLLOHOSP,REDUCE
2022-10-21,BAJAJ-AUTO,EXIT
2022-10-21,BAJFINANCE,REDUCE
2022-10-21,BAJAJFINSV,REDUCE
2022-10-21,GRASIM,REDUCE
2022-10-21,HDFCBANK,EXIT
2022-10-21,HDFCLIFE,REDUCE
2022-10-21,HINDUNILVR,HOLD
2022-10-21,KOTAKBANK,HOLD
2022-10-21,TATACONSUM,EXIT
2022-10-24,ADANIPORTS,REDUCE
2022-10-24,BAJAJ-AUTO,REDUCE
2022-10-24,BAJAJFINSV,HOLD
2022-10-24,GRASIM,HOLD
2022-10-24,HDFCLIFE,EXIT
2022-10-24,HINDUNILVR,REDUCE
2022-10-24,M&M,HOLD
2022-10-24,POWERGRID,REDUCE
2022-10-24,TATACONSUM,REDUCE
2022-10-25,BAJAJ-AUTO,EXIT
2022-10-25,BAJAJFINSV,REDUCE
2022-10-25,KOTAKBANK,EXIT
2022-10-25,MARUTI,HOLD
2022-10-27,APOLLOHOSP,HOLD
2022-10-27,BAJFINANCE,EXIT
2022-10-27,JSWSTEEL,HOLD
2022-10-27,KOTAKBANK,REDUCE
2022-10-27,POWERGRID,HOLD
2022-10-27,TATACONSUM,HOLD
2022-10-28,ADANIPORTS,EXIT
2022-10-28,BAJAJFINSV,HOLD
2022-10-28,GRASIM,REDUCE
2022-10-28,KOTAKBANK,HOLD
2022-10-28,SHRIRAMFIN,REDUCE
2022-10-28,TATACONSUM,EXIT
2022-10-28,ULTRACEMCO,REDUCE
2022-10-31,BAJFINANCE,REDUCE
