,equity,benchmark,exposure
2022-09-15,1194613.0657185758,1284230.564372167,0.5023463581182845
2022-09-16,1184217.1968596734,1256502.449489073,0.5064220108065256
2022-09-19,1188141.306848452,1260590.6866369324,0.5080521656597162
2022-09-20,1196401.0533623637,1275163.659484595,0.5023395997006537
2022-09-21,1190165.2266513985,1266170.9705621004,0.49993852608446065
2022-09-22,1191719.7696615434,1264031.9891738063,0.5086576934632467
2022-09-23,1181945.038787123,1241146.4257647563,0.49604116990036906
2022-09-26,1169062.8466077535,1213784.963507398,0.4987835327555619
2022-09-27,1167437.5693348246,1213916.8135624926,0.4980857517740108
2022-09-28,1164371.1634211978,1205121.89972264,0.5045427120879192
2022-09-29,1164301.1343766276,1203630.0139344095,0.5001634046069124
2022-09-30,1170229.7448232148,1222328.4124070096,0.5026956735687493
2022-10-03,1158062.1997036282,1206597.3646248877,0.49747058908575137
2022-10-04,1169446.7394849015,1233575.5118869103,0.5023627024900206
2022-10-06,1173099.9761495404,1240767.2159909164,0.5039124312922686
2022-10-07,1172182.3238462983,1239419.5764168063,0.5035240651731304
2022-10-10,1167356.0145542105,1232409.2265094595,0.5014714382215593
2022-10-11,1160598.139306832,1213471.7592556444,0.4985686299939277
2022-10-12,1164757.516082617,1222377.9165485743,0.5087137203560063
2022-10-13,1161609.1290486627,1214164.092786699,0.5029243851631963
2022-10-14,1163412.5985155161,1221153.8360920288,0.4993223548283225
2022-10-17,1165584.8298157193,1228658.8249423276,0.5045929294870533
2022-10-18,1174042.0878882753,1241055.7084191572,0.5037692715647392
2022-10-19,1172994.198652013,1242048.9305374788,0.4986507860986582
2022-10-20,1176628.9666917003,1245634.4792884733,0.5093125705317154
2022-10-21,1176030.1037538452,1243079.2606383392,0.4998126199740643
2022-10-24,1180741.0204865779,1252776.7597454537,0.4998596080683313
2022-10-25,1181960.303389461,1249426.0940596398,0.5003755413252899
2022-10-27,1185814.2235531737,1256527.1613125857,0.5019993309015365
2022-10-28,1186634.0203159682,1256308.6991333875,0.5023433791332631
2022-10-31,1194620.8024409835,1271343.22766842,0.5048439923077979
2022-11-01,1202024.831572405,1280690.4145412417,0.5037396060981718
2022-11-02,1199337.3015544363,1277405.6738829752,0.5109655010014886
2022-11-03,1200275.0976356314,1276346.5267371063,0.5033563011191667
2022-11-04,1205472.848312838,1280150.4571727596,0.5054977264742057
2022-11-07,1210071.9105887203,1287099.0677685938,0.5076883266748636
2022-11-09,1209010.9712876054,1283150.810624281,0.5072563100802815
2022-11-10,1202976.2427676916,1272662.0501975215,0.5008459960281992
2022-11-11,1204484.46835761,1289897.3799268997,0.5014710242970378
2022-11-14,1202625.9988540795,1289988.0972724988,0.5050762335659934
2022-11-15,1204048.1743389424,1293590.1474040148,0.5078149233483269
2022-11-16,1200248.563690888,1291067.8510203848,0.5006439876706699
2022-11-17,1199946.5849567805,1285623.602866346,0.508852023950787
2022-11-18,1197249.0893668975,1281798.9853341363,0.499631067845576
2022-11-21,1194492.079715903,1273799.5185299634,0.5073647908382918
2022-11-22,1198980.80457693,1278365.9737347928,0.5051800506840562
2022-11-23,1197446.7111346773,1280752.2343472934,0.49972884656837613
2022-11-24,1202207.2951953094,1292510.3131615894,0.5017098550754273
2022-11-25,1201974.7966876414,1296339.035915295,0.5011584870628214
2022-11-28,1201638.2675510542,1301053.8425557401,0.5010187822047323
2022-11-29,1204220.718114618,1303361.7819816675,0.5108118210142093
2022-11-30,1209424.6562442554,1314382.208839379,0.5041113816030137
2022-12-01,1211010.3574883803,1319146.4391268499,0.5142534561885715
2022-12-02,1208871.6673431126,1315812.2748215576,0.5049595900306963
2022-12-05,1210337.263157045,1316117.2686303202,0.5057280805121663
2022-12-06,1210101.6947174235,1312461.6091357437,0.5056318614379096
2022-12-07,1206877.115443116,1307445.9944025706,0.504310990213253
2022-12-08,1208166.683835825,1311493.098840935,0.5047060969119057
2022-12-09,1205741.3385736314,1303386.4938051803,0.49835615804557815
2022-12-12,1207127.9095651438,1304643.4965282301,0.5072893270086889
2022-12-13,1209468.4744712417,1310949.1167454962,0.5042403118558478
2022-12-14,1212024.040233842,1315836.9866450704,0.5005970788294856
2022-12-15,1206079.1995680411,1301000.2331926797,0.4981354902410599
2022-12-16,1198635.3775606933,1288846.443224022,0.503704104382405
