,equity,benchmark,exposure
2021-04-22,1007341.8785255025,999999.9999999999,0.9404373020926867
2021-04-23,1004422.3550243695,997819.8054076714,0.5092460794937346
2021-04-26,1008142.8501147607,1006989.7433053295,0.5110571795294347
2021-04-27,1012574.0423300974,1018999.2065653277,0.5036788725025652
2021-04-28,1015223.6962224152,1031808.3025770406,0.49997225470432355
2021-04-29,1020791.4437680347,1033032.3025390472,0.5072153515330264
2021-04-30,1017920.3122321276,1019147.5580009439,0.5058254101715836
2021-05-03,1023949.3597179471,1021694.5662080866,0.5087351263993289
2021-05-04,1020091.7633196218,1013880.5588220686,0.49717097115754194
2021-05-05,1024340.3983894542,1023157.6349513084,0.5142957137466502
2021-05-06,1028251.2694626482,1030485.3748264436,0.5055513266047647
2021-05-07,1033156.123782103,1035529.8066046252,0.5078986956573462
2021-05-10,1040245.6244674586,1044333.0113820082,0.510473032840053
2021-05-11,1039883.3724885795,1042053.8890010893,0.509548268597743
2021-05-12,1032158.468029434,1033456.8307384173,0.4966973025229897
2021-05-14,1027953.9798131874,1028033.1891863957,0.49463871789536684
2021-05-17,1033312.0928904917,1044514.2850841284,0.4972592068193217
2021-05-18,1040170.9137451604,1058279.4952316242,0.5054465674423252
2021-05-19,1039767.2279378204,1055798.492546568,0.5038982737731027
2021-05-20,1034496.9024609667,1049818.4727400816,0.5013708446811211
2021-05-21,1038500.725213048,1064770.574867045,0.5032932533116083
2021-05-24,1037098.1743999876,1068446.8409636386,0.5026215170492015
2021-05-25,1039417.3596187204,1068492.1593891687,0.504074299199435
2021-05-26,1041318.7034938879,1073371.8188457517,0.5049798099624624
2021-05-27,1043096.0654779044,1077002.605527737,0.5008162991325676
2021-05-28,1041470.5429529422,1081189.8509587261,0.5000371754642655
2021-05-31,1045434.7884676589,1090199.0412617421,0.5019330138336735
2021-06-01,1047608.4386838195,1088884.4044486755,0.5029664375559023
2021-06-02,1052753.1611869442,1094147.2984060552,0.5053954017687775
2021-06-03,1057258.1615973976,1102905.104263369,0.5024441234402731
2021-06-04,1060589.7160913264,1104009.6503293072,0.5134357768003455
2021-06-07,1061598.0271774996,1111077.71482121,0.5140398043173207
2021-06-08,1061419.5684133086,1112470.6728208498,0.5139580987801811
2021-06-09,1058327.631134605,1104215.7163494793,0.512538112162443
2021-06-10,1063372.4031288158,1114172.810345287,0.5148506924708772
2021-06-11,1066378.0354695818,1118017.9539849747,0.5255956441368819
2021-06-14,1063322.404844426,1117218.4822223382,0.5242323657258577
2021-06-15,1064056.0391133362,1121640.6107185078,0.513616729968289
2021-06-16,1057769.593654192,1113628.747755309,0.510726098664801
2021-06-17,1052340.4565449234,1106585.4755814583,0.5082018822120221
2021-06-18,1052846.102682068,1103403.7679332776,0.5084380761038748
2021-06-21,1056808.1090005925,1109136.5085155575,0.5171414925256034
2021-06-22,1058516.5315265295,1112021.4327979668,0.5077817055974245
2021-06-23,1057487.0406707048,1106437.043651303,0.5073025184171867
2021-06-24,1060267.227246493,1110138.0215714094,0.5083987741369869
2021-06-25,1064966.7416189453,1116002.692703323,0.5012234022316829
2021-06-28,1065504.5766349104,1115479.2367153622,0.5014751698217116
2021-06-29,1063536.5971502801,1111267.2794608604,0.5005526941485675
2021-06-30,1062217.3085790314,1110574.8654352664,0.49993237369508875
2021-07-01,1062997.5223398185,1108971.6556994198,0.5002994109037064
2021-07-02,1061745.990711884,1112297.6095617209,0.4997103895207935
2021-07-05,1064582.8407788007,1119823.1245194979,0.5010435376428571
2021-07-06,1064689.620924579,1118867.010383715,0.5010935791223085
2021-07-07,1068353.6998372811,1123552.9194846128,0.5028046533633844
2021-07-08,1064180.430741711,1115450.4196703539,0.5008548618481113
2021-07-09,1066697.2083930555,1115058.8942320268,0.5020325506229515
2021-07-12,1067898.6149301685,1116793.954022968,0.5025927736072188
2021-07-13,1070530.0128523577,1123375.670509449,0.5014195012367146
2021-07-14,1073156.0256254002,1126033.922169669,0.502639527707124
2021-07-15,1074170.2946997266,1130917.6868477475,0.5031091528199466
2021-07-16,1073607.8899701722,1132731.067825262,0.5028488587543598
2021-07-19,1070416.7319426415,1122633.8328368296,0.501366737064798
2021-07-20,1065491.1836432528,1112392.3516342766,0.4990616572499926
2021-07-22,1075361.4093464287,1126784.050779819,0.5036595296148958
2021-07-23,1076254.2809099727,1128168.7983364675,0.5028352284507913
2021-07-26,1077855.129128376,1127187.8918826329,0.5035736257708757
2021-07-27,1077152.7045990517,1121846.6767386799,0.49888208406728096
2021-07-28,1078073.811535634,1119279.142424059,0.49931023952702036
2021-07-29,1083405.8898695721,1124603.8561874903,0.5023948744127955
2021-07-30,1082913.800189733,1126293.5975529016,0.5021687563719195
2021-08-02,1086202.1956168436,1136139.367601093,0.5036759030078087
2021-08-03,1091139.6072407053,1148956.674055797,0.5013457275037019
2021-08-04,1089280.179703964,1151441.7819623488,0.5004945126345898
2021-08-05,1090108.5175062737,1152447.4002396965,0.5008740705143799
2021-08-06,1090727.1997104827,1150230.1781593682,0.5011571846884044
2021-08-09,1089099.0287574604,1148614.5722644955,0.5004114293800548
2021-08-10,1086098.0193266785,1145127.9513020916,0.49903101068371025
2021-08-11,1088476.2494594424,1143792.6273924687,0.5001255862856713
2021-08-12,1093116.541310669,1151656.1389200513,0.5022475587203888
2021-08-13,1094792.6597669357,1159350.6119154617,0.5018692784760665
2021-08-16,1096525.8337911733,1159803.9571598403,0.5026566262982652
2021-08-17,1101856.3360562641,1163290.5781222442,0.5028330758368401
2021-08-18,1101151.3556089299,1161844.0107595439,0.5025147790297655
2021-08-20,1092662.6784468656,1149348.199494124,0.49864991614297094
2021-08-23,1092583.2428084596,1148243.653428186,0.49861346577249516
2021-08-24,1100848.3026768407,1159181.6538778283,0.5023911062116403
2021-08-25,1099829.6915942223,1161683.2631649019,0.5019302440091592
2021-08-26,1098428.6051818924,1162783.7040093443,0.5012949375684681
2021-08-27,1103601.5609493512,1169835.2671207255,0.5036325377678977
2021-08-30,1112074.1933317245,1186765.6835358804,0.5031702819845816
2021-08-31,1123509.143557802,1199788.9755162175,0.5078049702594112
2021-09-01,1121425.7007280013,1199413.8709638729,0.4986949352313672
2021-09-02,1124924.774541298,1210376.5832370282,0.5002542425417785
2021-09-03,1128282.1878166806,1216554.4586206954,0.5017413288917395
2021-09-06,1130476.089185745,1220391.3918173919,0.5027082935105842
2021-09-07,1127600.8331303783,1218611.0136009208,0.5014402552577233
2021-09-08,1127187.8712114678,1220205.932399237,0.5012576005342839
2021-09-09,1127713.5082985773,1222913.6882010219,0.5014900687100606
2021-09-13,1129429.2143558774,1224211.904128106,0.5022473507936716
2021-09-14,1130927.8656994035,1228510.3930121723,0.5029069487212684
2021-09-15,1135613.4387754234,1238088.357728679,0.5049579686703277
2021-09-16,1134889.508189505,1245041.073546009,0.49965296324496583
2021-09-17,1132070.5290227327,1238640.630761648,0.49894004413851667
2021-09-20,1121931.9334870647,1222114.1359438463,0.49779768427923315
2021-09-21,1130081.2076029733,1231968.196929568,0.5014191800663664
2021-09-22,1131743.95069157,1235615.565486614,0.5021516883443607
2021-09-23,1140496.9988386035,1253329.0327784226,0.5059725578830607
2021-09-24,1137671.75034928,1252216.2762694934,0.4989170583647964
2021-09-27,1134313.642365877,1251977.2074882782,0.4974336144884249
2021-09-28,1131392.8779051816,1244274.4435553374,0.49613620660597463
2021-09-29,1133539.673974452,1243561.5034222654,0.49709046770149795
2021-09-30,1131660.9838185967,1240734.293724412,0.49625557880709864
2021-10-01,1129322.4627209348,1237544.3756332404,0.49521246048113293
2021-10-04,1135659.5775534592,1251326.0871612579,0.4980292346863483
2021-10-05,1137940.2465228015,1259482.0353494987,0.499035288520428
2021-10-06,1127880.9321369894,1247484.9682485266,0.4945672978084806
2021-10-07,1132949.338401543,1260310.485146222,0.4968284212208586
2021-10-08,1134208.620464345,1266496.5709728803,0.5011884973125492
2021-10-11,1138394.5347574698,1271672.9333006954,0.5030226436782635
2021-10-12,1140322.397923634,1276115.7488934214,0.5011752390324407
2021-10-13,1145018.1089786133,1288438.4968997124,0.5032209158005244
2021-10-14,1152267.7451824811,1299800.945054186,0.5014245040169327
2021-10-18,1155704.5326346327,1309436.6243552486,0.4988997001707797
2021-10-19,1149493.5242097625,1298861.2518043856,0.49619212668872476
2021-10-20,1143674.4036673002,1283266.239793393,0.4936287058972487
2021-10-21,1139825.8136422192,1276589.7007398172,0.491918957365371
2021-10-22,1133476.1265308172,1269340.2820512552,0.49789512589109697
2021-10-25,1129579.1917787613,1263953.6679872333,0.4961629145089001
2021-10-26,1137718.322431643,1277578.8176366433,0.499767317976548
2021-10-27,1136750.7449047782,1276317.6291975586,0.4993415307901322
2021-10-28,1123878.2591601224,1252125.558923894,0.4936071739277961
2021-10-29,1121666.7726859385,1243557.39820077,0.49260876610048665
2021-11-01,1130468.346615744,1261344.9204685779,0.5026550707359968
2021-11-02,1129422.4934901488,1262329.9321439085,0.49989704419134257
2021-11-03,1131837.137068822,1259700.497528697,0.5009639559857781
2021-11-04,1134374.0159432923,1267460.9760461934,0.5020799847204508
2021-11-08,1142554.9845934187,1279268.5590020544,0.5056452118563002
2021-11-09,1144037.0460639396,1281065.4385990473,0.5017306121014986
2021-11-10,1141978.6461515701,1279346.7996940885,0.5008324887715722
2021-11-11,1138085.0385538898,1270279.8948065164,0.4991247408016104
2021-11-12,1146689.3318315186,1284119.3209190897,0.5028831063030736
2021-11-15,1148167.7286685891,1285240.2878710104,0.5013067758851023
2021-11-16,1146914.58832563,1279701.2976444159,0.5007618943357176
2021-11-17,1148294.915310937,1273894.3410970583,0.5013620117969669
2021-11-18,1139959.4423008566,1261332.524309552,0.4964937587688856
2021-11-22,1129952.9033788831,1234473.9919326762,0.4920348518664214
2021-11-23,1135890.5227444267,1245280.061832685,0.49469012862081485
2021-11-24,1135109.0171090737,1240227.339116973,0.49434223030785085
2021-11-25,1136537.4246781403,1248807.8959991236,0.4949777442556561
2021-11-26,1117508.4592975583,1212260.0749581247,0.4863782111236895
2021-11-29,1117831.6377218827,1208076.9347486312,0.48652670529295994
2021-11-30,1117699.0580424177,1207409.23254655,0.48646579790976374
2021-12-01,1121840.306659504,1218648.1215834594,0.4883614980300111
2021-12-02,1130367.8492184472,1234247.319310487,0.4922213203908114
2021-12-03,1124110.3703491972,1224549.8202033725,0.4893947168457137
2021-12-06,1113859.7508893204,1204936.440304485,0.484695722697089
2021-12-07,1121731.087463801,1222752.9406063796,0.48831168150419635
2021-12-08,1131142.8515879144,1242432.2455328146,0.49256922488343086
2021-12-09,1132783.266133489,1246829.6622054714,0.49330404931918975
2021-12-10,1134180.9189282162,1249170.604392442,0.4939284514756068
2021-12-13,1131734.0541177113,1241690.407860195,0.492834299842388
2021-12-14,1130074.0572025268,1239959.4532907496,0.4920893101734516
2021-12-15,1125763.447583745,1232528.6804055283,0.4901444924502012
2021-12-16,1126491.3675260744,1231156.3290079054,0.4904739525795468
2021-12-17,1118557.372383232,1209453.4718622887,0.48685985348620103
2021-12-20,1106520.4624237136,1178753.8205726815,0.4812778313275946
2021-12-21,1113854.7908442449,1191999.7604482514,0.4846934280241532
2021-12-22,1119416.5388554567,1206700.3976349737,0.4872536950939801
2021-12-23,1124393.4449665942,1215907.4435151706,0.4895232656164459
2021-12-24,1122738.9927080465,1208765.1630581904,0.488771034339522
2021-12-27,1126287.6966315159,1213941.5253860054,0.49038181304345024
2021-12-28,1130749.3660308355,1225501.8291176597,0.49239264580479153
2021-12-29,1131161.61679718,1225135.0959973847,0.4925776428181819
2021-12-30,1130957.8936570142,1223375.2438883916,0.4924862391712598
2021-12-31,1136727.1642669747,1236081.3068900185,0.502676924954591
2022-01-03,1142830.8189094486,1253258.9220348406,0.5029186794485452
2022-01-04,1146637.1998555542,1262667.848219175,0.5018948189709536
2022-01-05,1149779.6040238612,1269068.2910035357,0.503256164912074
2022-01-06,1145875.8169233063,1260306.299430187,0.5015638504858013
2022-01-07,1147280.1346957996,1265124.1390807184,0.5021739567031475
2022-01-10,1151044.6533304048,1277240.8210668375,0.5038021084967035
2022-01-11,1151766.0289115466,1280125.7453492468,0.5041128877985404
2022-01-12,1156934.336575444,1291447.060794225,0.5017868289887731
2022-01-13,1160836.4220155715,1295827.9760863602,0.5034615441543322
2022-01-14,1159833.7368387613,1296598.7112985274,0.5030322828442155
2022-01-17,1162268.8739770856,1300790.0619510121,0.5040735088218615
2022-01-18,1151764.9455653343,1283632.972913668,0.49489790661946276
2022-01-19,1147351.5715222796,1275340.9084597586,0.5016707177828899
2022-01-20,1145275.3944804454,1266158.5744030746,0.49944549423416357
2022-01-21,1136788.1814729937,1251297.1896217102,0.49570837523388533
2022-01-24,1117109.045679364,1212659.8108394428,0.48682470948814127
2022-01-25,1120578.6890275795,1222563.3759667294,0.4884136521037983
2022-01-27,1113909.3873833003,1209993.3487362317,0.4943280257534013
2022-01-28,1114264.12674486,1213583.0027087217,0.49448901249702637
2022-01-31,1121767.4393522646,1229919.932886873,0.49787028996386273
2022-02-01,1130647.3917008424,1245972.475858279,0.5018139490839875
2022-02-02,1137671.6748183728,1260574.1852564109,0.5027176163857475
2022-02-03,1130970.019663905,1247596.292196143,0.49843397939314704
2022-02-04,1129905.787054076,1243437.8638101623,0.4979615657448343
2022-02-07,1122861.6022108444,1225728.501739849,0.4948120667127747
2022-02-08,1125298.6290058806,1224611.6400094242,0.49590613765378133
2022-02-09,1132666.4219125626,1237742.1507158822,0.49918517825341774
2022-02-10,1138122.34824422,1245642.7702260036,0.5015859823299452
2022-02-11,1130560.3742312388,1227434.7444857818,0.49825224276571406
2022-02-14,1111559.9974884794,1186971.7495560525,0.4896756509138785
2022-02-15,1128168.900716198,1220366.679993879,0.497188646284819
2022-02-16,1127258.3522322406,1219076.7550043252,0.49678249793831497
2022-02-17,1127238.556236993,1217605.3953235731,0.49677366068623185
2022-02-18,1125144.8403899407,1212548.5673863655,0.4958372363935958
2022-02-21,1120839.816586718,1203184.8791330222,0.4939008020647067
2022-02-22,1118319.267181403,1194278.8023346313,0.49276011883602455
2022-02-23,1118085.2132660835,1195754.267236879,0.4926539359809217
2022-02-24,1089918.8079488864,1135480.0368310811,0.47954276222098047
2022-02-25,1106854.1996051269,1169414.92463739,0.4875060035993457
2022-02-28,1115799.1808881308,1179351.4120311807,0.49161449308739735
2022-03-02,1116217.5522470525,1170436.9638007202,0.49180504190555113
2022-03-03,1113566.1272412636,1165174.0698433407,0.49059501873158345
2022-03-04,1103344.5585234892,1145160.9540631347,0.4858758056979145
2022-03-07,1094932.6133230494,1118050.9567460178,0.48192598769444495
2022-03-08,1097874.4669578495,1129796.7198958271,0.4833142137276267
2022-03-09,1107237.5115534146,1152286.6526450545,0.4876834226898266
2022-03-10,1116421.5815742027,1169546.7746924846,0.49189791602861765
2022-03-11,1119130.2784645858,1173515.6384388148,0.4931277054117971
2022-03-14,1122709.334618512,1184845.083832245,0.4947435505368553
2022-03-15,1114869.183918465,1171759.8915513172,0.49119041016567844
2022-03-16,1125378.1825099974,1193681.2108761324,0.49594177228201247
2022-03-17,1134785.9039325924,1213455.2578751228,0.5001205688027522
2022-03-21,1128828.7355266525,1203617.6177753836,0.49816741171977275
2022-03-22,1132952.3701014025,1213648.9277362688,0.4999939441198801
2022-03-23,1132047.6530385835,1211266.852839803,0.4982796928697324
2022-03-24,1134112.5497268056,1211612.9793580608,0.4991931829822056
2022-03-25,1133569.231562689,1207685.409310304,0.499318813347941
2022-03-28,1136236.5151882293,1209675.9587684432,0.5004941485118104
2022-03-29,1139834.777790497,1216768.8155783978,0.5020526069032133
2022-03-30,1142991.5767754912,1227896.380667691,0.5008739195460556
2022-03-31,1142180.554813058,1227698.52509051,0.5016709980005172
2022-04-01,1147903.3664480285,1243590.320467274,0.5128669256250292
2022-04-04,1154472.3303993754,1268062.672726188,0.5035565360701171
2022-04-05,1156945.5488413633,1268581.942998114,0.5019152846594639
2022-04-06,1155854.5620594276,1263422.0820508203,0.50144515298498
2022-04-07,1151762.7623498375,1252982.8257656258,0.4996739665523948
2022-04-08,1159607.8458310436,1264617.2649678185,0.50305881731408
2022-04-11,1157840.076104682,1263224.2264736395,0.5023000963156758
2022-04-12,1151070.1442361905,1249970.1566496175,0.49825858198632134
2022-04-13,1151187.2658805256,1247814.6738808018,0.49830962909364296
2022-04-18,1149121.7861341937,1230299.062166174,0.49740786975660817
2022-04-19,1140633.863206876,1213863.2846939713,0.4936678762293349
2022-04-20,1145986.8058635008,1224055.2617549596,0.4960329704955897
2022-04-21,1154110.5826811176,1240841.4319559939,0.49958039110897684
2022-04-22,1147381.2579903863,1227727.3421355183,0.4988283524548307
2022-04-25,1137678.099746887,1209441.0757032626,0.49455390276263056
2022-04-26,1147166.6070719266,1228015.8345637594,0.4987345762293127
2022-04-27,1139531.437651961,1216282.4675729761,0.49537596205825835
2022-04-28,1146255.6420975898,1229297.6296048611,0.4983362050221136
2022-04-29,1140602.073056366,1218536.797635843,0.49584963151204636
2022-05-02,1137437.1819696706,1214658.6512351122,0.4944468454655952
2022-05-04,1123546.6400335673,1186390.5789835358,0.48819663114981077
2022-05-05,1126155.379665377,1186567.8279586995,0.1834952453140165
2022-05-06,1124502.394842654,1165981.8325435075,0.19130127780215567
2022-05-09,1121801.0861265652,1153288.1657009064,0.1629534650786605
2022-05-10,1118306.5932906389,1142094.6755840662,0.12814436037912325
2022-05-11,1117523.3214991433,1135158.5416417972,0.11338410244703917
2022-05-12,1114937.6798070928,1109890.742347203,0.12029707086675014
2022-05-13,1115632.283998969,1110405.9073976332,0.1032035560757834
2022-05-16,1117424.8489598364,1118623.836381004,0.10269949040333465
2022-05-17,1120359.035750613,1147872.7345918762,0.12290091385814025
2022-05-18,1119790.3101675347,1147225.7194863514,0.11358735258515552
2022-05-19,1117536.2991210534,1116950.5963961144,0.12074776080391311
2022-05-20,1121512.2643110096,1145317.515941742,0.12378043214049574
2022-05-23,1120427.7515635595,1140433.7512636636,0.13177348867758784
2022-05-24,1119237.700999941,1133134.989422615,0.15765428819405589
2022-05-25,1117346.5094140335,1119987.9773356356,0.13885453424038438
2022-05-26,1117186.212664916,1131099.0410444068,0.13873097487569333
2022-05-27,1118364.612052297,1143512.425901758,0.1396384775636712
2022-05-30,1120345.4873859866,1166727.7754376226,0.1500854950682075
2022-05-31,1121263.1263288495,1163826.3497746917,0.1598149127249987
2022-06-01,1120914.5564133117,1160801.3649941967,0.16268535421222963
2022-06-02,1122075.9173433725,1167811.7149015435,0.15490187891904514
2022-06-03,1120494.7616064325,1160389.2329538525,0.15377078538939143
2022-06-06,1121321.2940580547,1158427.4200461828,0.14584846360876969
2022-06-07,1121760.1682705036,1148659.8906900256,0.1461826393920156
2022-06-08,1120476.732484138,1144645.7890127045,0.13633286714034226
2022-06-09,1122203.824854706,1152080.5866248824,0.1376620667766607
2022-06-10,1121483.598696388,1135978.6200064507,0.14602502605139722
