,equity,benchmark,exposure
2022-06-13,1106951.5190200172,1105905.4577148904,0.16831819448371782
2022-06-14,1108814.245027489,1103548.014147398,0.15514455464415006
2022-06-15,1107981.6264494194,1102933.9213083775,0.14576559792791102
2022-06-16,1103512.544252975,1078894.3076918246,0.14230605976699667
2022-06-17,1103239.7101764705,1071109.1978453542,0.1420939498039955
2022-06-20,1101522.9553157783,1067482.4358903256,0.13171332071034078
2022-06-21,1104968.323248237,1091480.8363028439,0.12027297954423119
2022-06-22,1102171.4675099803,1075477.7169784636,0.11804059589269315
2022-06-23,1104646.8179921836,1086279.6816569767,0.11136487095942132
2022-06-24,1106724.7745296697,1098124.3725953766,0.11303334827042598
2022-06-27,1108271.3916704408,1108184.4996012703,0.12329419043627599
2022-06-28,1109375.7590658353,1109808.3159391342,0.12414825689457466
2022-06-29,1109724.3921666532,1105983.6984069245,0.12451979288284944
2022-06-30,1108206.414965697,1103486.1943413466,0.11457719878320284
2022-07-01,1109428.5266330796,1104054.968754837,0.12456620237369619
2022-07-04,1110565.3143932156,1110500.729964728,0.11213032949286063
2022-07-05,1109784.1446414345,1109610.4603619534,0.12952688643872845
2022-07-06,1112154.6670603754,1123577.6313081256,0.12236024606117125
2022-07-07,1113280.4427482246,1134647.4818128624,0.159177586889051
2022-07-08,1114211.3286233612,1139811.4479816516,0.2233531374182935
2022-07-11,1116944.6205775547,1144641.60329667,0.2610656630392712
2022-07-12,1113888.1286657029,1135751.9473842615,0.2769931630449871
2022-07-13,1115212.5896755895,1131461.7494377254,0.27785182835624134
2022-07-14,1116652.6617268836,1129458.8038205605,0.33251515159990785
2022-07-15,1121333.17413883,1136675.1392535402,0.335301273681886
2022-07-18,1124225.7852799355,1152682.3637994162,0.3370115306128348
2022-07-19,1125024.8418214612,1158225.5397420456,0.3374824226800377
2022-07-20,1127108.240369029,1167519.117251807,0.33870705054530353
2022-07-21,1130130.854994585,1176371.6651816764,0.3404757251478639
2022-07-22,1131513.0010951231,1181712.8803256294,0.37663223317304906
2022-07-25,1130585.8967655934,1177006.3646227145,0.39381100136752994
2022-07-26,1126727.0649181118,1165627.4150877192,0.39173491614125916
2022-07-27,1131390.871437293,1175609.2209070397,0.41191965621652543
2022-07-28,1134701.5725612354,1192634.37939475,0.41363548908590064
2022-07-29,1138499.4310702584,1208835.2738017724,0.43315849352541064
2022-08-01,1144246.580863507,1223770.8745482143,0.4360055398712094
2022-08-02,1146444.9473051387,1226223.0601882623,0.4894227289288831
2022-08-03,1146697.9350564154,1226342.5945788699,0.5069767587917439
2022-08-04,1148717.931919455,1227529.5670528766,0.507843730023735
2022-08-05,1148365.6591112022,1228184.8730959317,0.4990975107136251
2022-08-08,1153187.5477942512,1235846.3433302988,0.5098635791368821
2022-08-10,1153014.1644061268,1235224.040048287,0.4994907270872036
2022-08-11,1154199.8196093268,1244237.4160673379,0.4986050261362059
2022-08-12,1154617.7657304048,1247979.5266969395,0.5075812394356752
2022-08-16,1163638.3494186974,1259515.0381105419,0.5033709243005365
2022-08-17,1167862.4238538793,1267638.144526818,0.5051671959671148
2022-08-18,1170374.8623876495,1269744.1231540688,0.5062294513560331
2022-08-19,1162910.3061865622,1255900.7528090782,0.5116591237526181
2022-08-22,1153211.5357721467,1236538.7573558928,0.49851931685955564
2022-08-23,1159776.1845556016,1243854.101072002,0.5105719293662759
2022-08-24,1161069.6193445665,1247967.2110324528,0.5018950969955909
2022-08-25,1158549.8042562776,1244690.7613117164,0.5008117320461256
2022-08-26,1162824.2079718525,1248556.5115534214,0.5026466888458597
2022-08-29,1159461.5824227338,1234148.3915218965,0.5094755754276886
2022-08-30,1172924.2174160262,1263187.1184911008,0.5067879800218049
2022-09-01,1171670.0427796047,1253802.9846248184,0.5062600378680844
2022-09-02,1173309.0973555455,1253011.642810634,0.5069497680901385
2022-09-05,1175963.196539795,1260660.7973805144,0.5080625616045584
2022-09-06,1177782.6413638045,1262198.0015942748,0.500111618337181
2022-09-07,1179659.6776324534,1262721.4575822353,0.5098549908693232
2022-09-08,1182196.955130437,1272719.7647820774,0.5062603305427007
2022-09-09,1181929.0187488738,1274920.5659764232,0.5061484026533181
2022-09-12,1185959.3461276744,1283987.4708639954,0.5073339426541582
2022-09-13,1192292.5957982219,1291607.727894328,0.5099508985560663
2022-09-14,1192065.4674880696,1288380.7823151564,0.5098575278248958
2022-09-15,1194613.0673703752,1284230.564372167,0.5023463576708931
2022-09-16,1184217.2001604498,1256502.449489073,0.5064220110368101
2022-09-19,1188141.3084339788,1260590.6866369324,0.5080521651745155
2022-09-20,1196401.0583248788,1275163.659484595,0.5023396006310804
2022-09-21,1190165.2299671755,1266170.9705621004,0.49993852633787816
2022-09-22,1191719.7729291834,1264031.9891738063,0.508657693672227
2022-09-23,1181945.0420554348,1241146.4257647563,0.4960411701462442
2022-09-26,1169062.8498415856,1213784.963507398,0.4987835329816971
2022-09-27,1167437.5742165141,1213916.8135624926,0.4980857527108539
2022-09-28,1164371.1682686317,1205121.89972264,0.5045427129855821
2022-09-29,1164301.1375365746,1203630.0139344095,0.500163404798421
2022-09-30,1170229.7463332894,1222328.4124070096,0.5026956730513149
2022-10-03,1158062.2029191009,1206597.3646248877,0.4974705893097341
2022-10-04,1169446.7426929856,1233575.5118869103,0.5023627026952278
2022-10-06,1173099.9810878749,1240767.2159909164,0.503912432224297
2022-10-07,1172182.3270655773,1239419.5764168063,0.5035240653794215
2022-10-10,1167356.0177499808,1232409.2265094595,0.5014714384243243
2022-10-11,1160598.1425026022,1213471.7592556444,0.49856863020586645
2022-10-12,1164757.5209958758,1222377.9165485743,0.508713721263777
2022-10-13,1161609.132326826,1214164.092786699,0.5029243853982246
2022-10-14,1163412.6017874102,1221153.8360920288,0.49932235507043826
2022-10-17,1165584.8347236041,1228658.8249423276,0.5045929304092661
2022-10-18,1174042.0910692685,1241055.7084191572,0.5037692717538491
2022-10-19,1172994.2034972077,1242048.9305374788,0.49865078701311366
2022-10-20,1176628.9715731659,1245634.4792884733,0.5093125714145682
2022-10-21,1176030.1069507347,1243079.2606383392,0.49981262018031763
2022-10-24,1180741.022012997,1252776.7597454537,0.4998596075660535
2022-10-25,1181960.3066483692,1249426.0940596398,0.5003755415552017
2022-10-27,1185814.22845882,1256527.1613125857,0.501999331817811
2022-10-28,1186634.0219265711,1256308.6991333875,0.5023433786655904
2022-10-31,1194620.804167787,1271343.22766842,0.5048439918880442
2022-11-01,1202024.8349788592,1280690.4145412417,0.5037396063760402
2022-11-02,1199337.3049920117,1277405.6738829752,0.5109655012721458
2022-11-03,1200275.10273405,1276346.5267371063,0.5033563020986204
2022-11-04,1205472.850068972,1280150.4571727596,0.5054977260693261
2022-11-07,1210071.913991592,1287099.0677685938,0.5076883269383108
2022-11-09,1209010.9746960746,1283150.810624281,0.5072563103474569
2022-11-10,1202976.2461828776,1272662.0501975215,0.5008459963176647
2022-11-11,1204484.471707195,1289897.3799268997,0.501471024557217
2022-11-14,1202626.0038654036,1289988.0972724988,0.5050762345003983
2022-11-15,1204048.1776350169,1293590.1474040148,0.507814923569078
2022-11-16,1200248.5652766386,1291067.8510203848,0.5006439872002428
2022-11-17,1199946.5898583964,1285623.602866346,0.5088520248266053
2022-11-18,1197249.0943052322,1281798.9853341363,0.4996310687764645
2022-11-21,1194492.083010634,1273799.5185299634,0.507364791061497
2022-11-22,1198980.8079007673,1278365.9737347928,0.5051800509244415
2022-11-23,1197446.7144294083,1280752.2343472934,0.49972884681204083
2022-11-24,1202207.2985048178,1292510.3131615894,0.5017098553188225
2022-11-25,1201974.7983013787,1296339.035915295,0.5011584866040061
2022-11-28,1201638.2708760109,1301053.8425557401,0.5010187824565614
2022-11-29,1204220.7231272853,1303361.7819816675,0.510811821924054
2022-11-30,1209424.6596162298,1314382.208839379,0.5041113818639974
2022-12-01,1211010.3591972725,1319146.4391268499,0.5142534557538971
2022-12-02,1208871.6707034446,1315812.2748215576,0.5049595902846657
2022-12-05,1210337.266473046,1316117.2686303202,0.505728080745591
2022-12-06,1210101.6980383506,1312461.6091357437,0.5056318616736557
2022-12-07,1206877.1187624754,1307445.9944025706,0.5043109904526198
2022-12-08,1208166.6871294365,1311493.098840935,0.5047060971393761
2022-12-09,1205741.341867691,1303386.4938051803,0.4983561582910379
2022-12-12,1207127.914533032,1304643.4965282301,0.5072893279126925
2022-12-13,1209468.4794248012,1310949.1167454962,0.5042403127647523
2022-12-14,1212024.0435240953,1315836.9866450704,0.5005970790660141
2022-12-15,1206079.202865459,1301000.2331926797,0.49813549048845107
2022-12-16,1198635.380829005,1288846.443224022,0.5037041046039618
2022-12-19,1204875.5850471677,1298642.8701197268,0.5062744842998755
2022-12-20,1205728.1589677362,1296252.5042857304,0.5038935814979727
2022-12-21,1197845.6787441708,1279878.4661250403,0.4983695773306398
2022-12-22,1194680.0709126727,1271961.4257289362,0.5055148267491356
