,equity,benchmark,exposure
2022-09-16,1184217.2019986073,1256502.449489073,0.5064220102507352
2022-09-19,1188141.31194507,1260590.6866369324,0.50805216508119
2022-09-20,1196401.0601630365,1275163.659484595,0.5023395998592829
2022-09-21,1190165.231805333,1266170.9705621004,0.4999385255657453
2022-09-22,1191719.774767341,1264031.9891738063,0.5086576928876525
2022-09-23,1181945.0438935924,1241146.4257647563,0.49604116937480236
2022-09-26,1169062.8516797433,1213784.963507398,0.49878353219744265
2022-09-27,1167437.574381738,1213916.8135624926,0.4980857512073652
2022-09-28,1164371.1684338558,1205121.89972264,0.5045427114772175
2022-09-29,1164301.1393747323,1203630.0139344095,0.5001634040087806
2022-09-30,1170229.7498443807,1222328.4124070096,0.5026956729726323
2022-10-03,1158062.2047572583,1206597.3646248877,0.49747058852011394
2022-10-04,1169446.7445311432,1233575.5118869103,0.5023627019056048
2022-10-06,1173099.9812530987,1240767.2159909164,0.5039124307272449
2022-10-07,1172182.3289037347,1239419.5764168063,0.5035240645898205
2022-10-10,1167356.0212610718,1232409.2265094595,0.5014714383491302
2022-10-11,1160598.1460136934,1213471.7592556444,0.49856863013901614
2022-10-12,1164757.5211610997,1222377.9165485743,0.5087137197553212
2022-10-13,1161609.1341649834,1214164.092786699,0.5029243846023853
2022-10-14,1163412.6036255676,1221153.8360920288,0.4993223542815237
2022-10-17,1165584.834888828,1228658.8249423276,0.5045929289024651
2022-10-18,1174042.092907426,1241055.7084191572,0.5037692709651148
2022-10-19,1172994.2036624318,1242048.9305374788,0.4986507855166676
2022-10-20,1176628.9734113235,1245634.4792884733,0.509312570618908
2022-10-21,1176030.110461826,1243079.2606383392,0.49981262011063055
2022-10-24,1180741.0238511544,1252776.7597454537,0.49985960678788066
2022-10-25,1181960.3084865268,1249426.0940596398,0.5003755407770291
2022-10-27,1185814.2286240438,1256527.1613125857,0.5019993303370766
2022-10-28,1186634.0237647288,1256308.6991333875,0.5023433778874344
2022-10-31,1194620.8076788783,1271343.22766842,0.504843991804654
2022-11-01,1202024.8368170168,1280690.4145412417,0.5037396056057126
2022-11-02,1199337.3068301692,1277405.6738829752,0.5109655004890175
2022-11-03,1200275.1045722077,1276346.5267371063,0.5033563013277569
2022-11-04,1205472.853580063,1280150.4571727596,0.5054977259847825
2022-11-07,1210071.9158297495,1287099.0677685938,0.5076883261671077
2022-11-09,1209010.976534232,1283150.810624281,0.507256309576234
2022-11-10,1202976.248021035,1272662.0501975215,0.500845995552368
2022-11-11,1204484.4735453527,1289897.3799268997,0.5014710237919245
2022-11-14,1202626.005703561,1289988.0972724988,0.5050762337284129
2022-11-15,1204048.1794731745,1293590.1474040148,0.5078149227938233
2022-11-16,1200248.5687877298,1291067.8510203848,0.5006439871295298
2022-11-17,1199946.5900236205,1285623.602866346,0.5088520233623666
2022-11-18,1197249.094470456,1281798.9853341363,0.49963106731019946
2022-11-21,1194492.0848487914,1273799.5185299634,0.5073647902807331
2022-11-22,1198980.8097389247,1278365.9737347928,0.5051800501499499
2022-11-23,1197446.716267566,1280752.2343472934,0.4997288460449249
2022-11-24,1202207.3003429752,1292510.3131615894,0.5017098545517155
2022-11-25,1201974.80181247,1296339.035915295,0.5011584865318918
2022-11-28,1201638.2727141688,1301053.8425557401,0.501018781690148
2022-11-29,1204220.7232925093,1303361.7819816675,0.5108118204647435
2022-11-30,1209424.6614543875,1314382.208839379,0.5041113810978181
2022-12-01,1211010.3627083637,1319146.4391268499,0.5142534556443545
2022-12-02,1208871.672541602,1315812.2748215576,0.5049595895168463
2022-12-05,1210337.2683112035,1316117.2686303202,0.5057280799775341
2022-12-06,1210101.6998765082,1312461.6091357437,0.5056318609055954
2022-12-07,1206877.1206006333,1307445.9944025706,0.5043109896845192
2022-12-08,1208166.6889675944,1311493.098840935,0.5047060963714941
2022-12-09,1205741.3437058486,1303386.4938051803,0.4983561575312919
2022-12-12,1207127.91637119,1304643.4965282301,0.5072893271402161
2022-12-13,1209468.4812629588,1310949.1167454962,0.5042403119984048
2022-12-14,1212024.0453622527,1315836.9866450704,0.5005970783068079
2022-12-15,1206079.2047036167,1301000.2331926797,0.4981354897292542
2022-12-16,1198635.3826671625,1288846.443224022,0.5037041038315104
2022-12-19,1204875.5852123918,1298642.8701197268,0.5062744828419803
2022-12-20,1205728.1624788272,1296252.5042857304,0.5038935814181182
2022-12-21,1197845.6805823285,1279878.4661250403,0.49836957656586534
2022-12-22,1194680.074423764,1271961.4257289362,0.505514826663778
