,equity,benchmark,exposure
2021-08-20,1090337.7627913626,1149348.199494124,0.42043978081167505
2021-08-23,1089419.1145115085,1148243.653428186,0.41995106899146073
2021-08-24,1096746.335855527,1159181.6538778283,0.3339551659807146
2021-08-25,1094869.2393863467,1161683.2631649019,0.33281326669148614
2021-08-26,1093528.2573384433,1162783.7040093443,0.3319951027108464
2021-08-27,1097339.2623913696,1169835.2671207255,0.3343150507216379
2021-08-30,1102059.975415172,1186765.6835358804,0.3371665358312609
2021-08-31,1109618.5745518864,1199788.9755162175,0.34168168415785993
2021-09-01,1106425.7034986133,1199413.8709638729,0.3397819402456882
2021-09-02,1108966.5313786552,1210376.5832370282,0.34129461029087466
2021-09-03,1110522.1315647573,1216554.4586206954,0.34221731340294514
2021-09-06,1112992.6174746233,1220391.3918173919,0.3436773795646409
2021-09-07,1109892.023415619,1218611.0136009208,0.3418438768681809
2021-09-08,1108727.1045963084,1220205.932399237,0.3411523645467969
2021-09-09,1108295.6269977142,1222913.6882010219,0.3408958643958805
2021-09-13,1111220.3042258471,1224211.904128106,0.3426305940881286
2021-09-14,1112003.87733097,1228510.3930121723,0.34309380918755755
2021-09-15,1114031.164080318,1238088.357728679,0.3442892310564765
2021-09-16,1113471.8969590433,1245041.073546009,0.3439598850935138
2021-09-17,1110491.7282428206,1238640.630761648,0.3421993044630528
2021-09-20,1102584.919170218,1222114.1359438463,0.3374821126921459
2021-09-21,1107719.1110264827,1231968.196929568,0.34055283153032995
2021-09-22,1110522.6027386112,1235615.565486614,0.3422175924877677
2021-09-23,1116661.3428256814,1253329.0327784226,0.34583368904157785
2021-09-24,1112753.0925906438,1252216.2762694934,0.3435361033007872
2021-09-27,1107486.1325338867,1251977.2074882782,0.3404141056332343
2021-09-28,1104542.6731023681,1244274.4435553374,0.33865639688286303
2021-09-29,1107382.522054192,1243561.5034222654,0.34035239253089233
2021-09-30,1106833.0512908443,1240734.293724412,0.3400249203127527
2021-10-01,1105245.4896801847,1237544.3756332404,0.33907693987737764
2021-10-04,1110130.0810403079,1251326.0871612579,0.3419850126557998
2021-10-05,1109574.8454004913,1259482.0353494987,0.3416557393543896
2021-10-06,1102410.6937083015,1247484.9682485266,0.3373774080792434
2021-10-07,1106124.988321475,1260310.485146222,0.33960245095389463
2021-10-08,1107078.8450052387,1266496.5709728803,0.3401714480212135
2021-10-11,1107640.893595534,1271672.9333006954,0.3405062638533308
2021-10-12,1108544.3594886677,1276115.7488934214,0.34104375258099767
2021-10-13,1113228.6898349877,1288438.4968997124,0.3438165599788554
2021-10-14,1118199.6494367472,1299800.945054186,0.34673362525725343
2021-10-18,1122547.994249898,1309436.6243552486,0.3492641428536226
2021-10-19,1120082.1407755348,1298861.2518043856,0.34783155213922545
2021-10-20,1113673.5129961895,1283266.239793393,0.3440786525838356
2021-10-21,1110110.7436618535,1276589.7007398172,0.34197355047969585
2021-10-22,1104784.0283884176,1269340.2820512552,0.33880087650096563
2021-10-25,1102346.582079543,1263953.6679872333,0.33733887045930544
2021-10-26,1108900.9429641694,1277578.8176366433,0.34125564969444055
2021-10-27,1109066.3959845651,1276317.6291975586,0.3413539226588197
2021-10-28,1103096.4327771491,1252125.558923894,0.33778932691578367
2021-10-29,1100235.1822172538,1243557.39820077,0.33606719451195294
2021-11-01,1107691.1265404366,1261344.9204685779,0.34053617138957243
2021-11-02,1104816.1904382838,1262329.9321439085,0.33882012451648663
2021-11-03,1106437.5925548295,1259700.497528697,0.3397890345180449
2021-11-04,1107322.0403021867,1267460.9760461934,0.3403163626845118
2021-11-08,1112371.9441911434,1279268.5590020544,0.34331116939728185
2021-11-09,1112136.7815867038,1281065.4385990473,0.34317231178707813
