date,symbol,decision,reason
2021-10-18,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-18,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-19,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-19,INFY,REDUCE,exposure_floor_uptrend
2021-10-19,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-19,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-19,TCS,REDUCE,exposure_floor_uptrend
2021-10-19,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-19,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-19,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-20,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-20,INFY,REDUCE,exposure_floor_uptrend
2021-10-20,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-20,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-20,SBILIFE,REDUCE,exposure_floor_uptrend
2021-10-20,TCS,REDUCE,exposure_floor_uptrend
2021-10-20,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-20,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-20,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-21,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-21,INFY,REDUCE,exposure_floor_uptrend
2021-10-21,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-21,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-21,SBILIFE,REDUCE,exposure_floor_uptrend
2021-10-21,TCS,REDUCE,exposure_floor_uptrend
2021-10-21,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-21,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-21,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-22,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-22,INFY,REDUCE,exposure_floor_uptrend
2021-10-22,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-22,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-22,SBILIFE,REDUCE,exposure_floor_uptrend
2021-10-22,TCS,REDUCE,exposure_floor_uptrend
2021-10-22,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-22,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-22,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-25,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-25,HCLTECH,REDUCE,exposure_floor_uptrend
2021-10-25,INFY,REDUCE,exposure_floor_uptrend
2021-10-25,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-25,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-25,SBILIFE,REDUCE,exposure_floor_uptrend
2021-10-25,TCS,REDUCE,exposure_floor_uptrend
2021-10-25,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-25,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-25,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-26,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-26,HCLTECH,REDUCE,exposure_floor_uptrend
2021-10-26,INFY,REDUCE,exposure_floor_uptrend
2021-10-26,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-26,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-26,SBILIFE,REDUCE,exposure_floor_uptrend
2021-10-26,TCS,REDUCE,exposure_floor_uptrend
2021-10-26,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-26,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-26,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-27,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-27,HCLTECH,REDUCE,exposure_floor_uptrend
2021-10-27,INFY,REDUCE,exposure_floor_uptrend
2021-10-27,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-27,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-27,SBILIFE,REDUCE,exposure_floor_uptrend
2021-10-27,TCS,REDUCE,exposure_floor_uptrend
2021-10-27,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-27,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-27,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-28,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-28,CIPLA,EXIT,exposure_floor_uptrend
2021-10-28,HCLTECH,REDUCE,exposure_floor_uptrend
2021-10-28,HINDALCO,REDUCE,exposure_floor_uptrend
2021-10-28,ITC,REDUCE,exposure_floor_uptrend
2021-10-28,INFY,REDUCE,exposure_floor_uptrend
2021-10-28,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-28,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-28,SBILIFE,REDUCE,exposure_floor_uptrend
2021-10-28,TCS,REDUCE,exposure_floor_uptrend
2021-10-28,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-28,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-28,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-28,WIPRO,REDUCE,exposure_floor_uptrend
2021-10-29,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-10-29,CIPLA,EXIT,exposure_floor_uptrend
2021-10-29,HCLTECH,EXIT,exposure_floor_uptrend
2021-10-29,HINDALCO,EXIT,exposure_floor_uptrend
2021-10-29,ITC,REDUCE,exposure_floor_uptrend
2021-10-29,INFY,REDUCE,exposure_floor_uptrend
2021-10-29,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-10-29,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-10-29,SBILIFE,REDUCE,exposure_floor_uptrend
2021-10-29,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-10-29,TCS,REDUCE,exposure_floor_uptrend
2021-10-29,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-10-29,TATASTEEL,EXIT,exposure_floor_uptrend
2021-10-29,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-10-29,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-01,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-01,CIPLA,EXIT,exposure_floor_uptrend
2021-11-01,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-01,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-01,ITC,REDUCE,exposure_floor_uptrend
2021-11-01,INFY,REDUCE,exposure_floor_uptrend
2021-11-01,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-01,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-01,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-01,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-01,TCS,REDUCE,exposure_floor_uptrend
2021-11-01,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-01,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-01,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-11-01,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-02,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-02,CIPLA,EXIT,exposure_floor_uptrend
2021-11-02,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-02,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-02,ITC,REDUCE,exposure_floor_uptrend
2021-11-02,INFY,REDUCE,exposure_floor_uptrend
2021-11-02,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-02,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-02,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-02,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-02,TCS,REDUCE,exposure_floor_uptrend
2021-11-02,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-02,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-02,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-11-02,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-03,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-03,CIPLA,EXIT,exposure_floor_uptrend
2021-11-03,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-03,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-03,ITC,EXIT,exposure_floor_uptrend
2021-11-03,INFY,REDUCE,exposure_floor_uptrend
2021-11-03,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-03,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-03,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-03,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-03,TCS,REDUCE,exposure_floor_uptrend
2021-11-03,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-03,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-03,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-11-03,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-04,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-04,CIPLA,EXIT,exposure_floor_uptrend
2021-11-04,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-04,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-04,ITC,EXIT,exposure_floor_uptrend
2021-11-04,INFY,REDUCE,exposure_floor_uptrend
2021-11-04,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-04,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-04,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-04,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-04,TCS,REDUCE,exposure_floor_uptrend
2021-11-04,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-04,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-04,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2021-11-04,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-08,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-08,CIPLA,EXIT,exposure_floor_uptrend
2021-11-08,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-08,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-08,ITC,EXIT,exposure_floor_uptrend
2021-11-08,INFY,REDUCE,exposure_floor_uptrend
2021-11-08,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-08,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-08,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-08,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-08,TCS,REDUCE,exposure_floor_uptrend
2021-11-08,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-08,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-08,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-09,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-09,CIPLA,EXIT,exposure_floor_uptrend
2021-11-09,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-09,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-09,ITC,EXIT,exposure_floor_uptrend
2021-11-09,INFY,REDUCE,exposure_floor_uptrend
2021-11-09,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-09,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-09,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-09,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-09,TCS,REDUCE,exposure_floor_uptrend
2021-11-09,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-09,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-09,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-10,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-10,CIPLA,EXIT,exposure_floor_uptrend
2021-11-10,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-10,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-10,ITC,EXIT,exposure_floor_uptrend
2021-11-10,INFY,REDUCE,exposure_floor_uptrend
2021-11-10,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-10,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-10,POWERGRID,REDUCE,exposure_floor_uptrend
2021-11-10,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-10,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-10,TCS,REDUCE,exposure_floor_uptrend
2021-11-10,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-10,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-10,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-11,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-11,CIPLA,EXIT,exposure_floor_uptrend
2021-11-11,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-11,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-11,ITC,EXIT,exposure_floor_uptrend
2021-11-11,INFY,REDUCE,exposure_floor_uptrend
2021-11-11,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-11,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-11,POWERGRID,REDUCE,exposure_floor_uptrend
2021-11-11,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-11,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-11,TCS,REDUCE,exposure_floor_uptrend
2021-11-11,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-11,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-11,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-12,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-12,CIPLA,EXIT,exposure_floor_uptrend
2021-11-12,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-12,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-12,ITC,EXIT,exposure_floor_uptrend
2021-11-12,INFY,REDUCE,exposure_floor_uptrend
2021-11-12,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-12,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-12,POWERGRID,REDUCE,exposure_floor_uptrend
2021-11-12,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-12,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-12,TCS,REDUCE,exposure_floor_uptrend
2021-11-12,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-12,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-12,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-15,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-15,CIPLA,EXIT,exposure_floor_uptrend
2021-11-15,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-15,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-15,ITC,EXIT,exposure_floor_uptrend
2021-11-15,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-15,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-15,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-15,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-15,TCS,REDUCE,exposure_floor_uptrend
2021-11-15,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-15,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-15,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-16,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-16,CIPLA,EXIT,exposure_floor_uptrend
2021-11-16,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-16,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-16,ITC,EXIT,exposure_floor_uptrend
2021-11-16,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-16,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-16,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-16,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-16,TCS,REDUCE,exposure_floor_uptrend
2021-11-16,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-16,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-16,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-17,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-17,CIPLA,EXIT,exposure_floor_uptrend
2021-11-17,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-17,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-17,ITC,EXIT,exposure_floor_uptrend
2021-11-17,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-17,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-17,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-17,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-17,TCS,REDUCE,exposure_floor_uptrend
2021-11-17,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-17,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-17,WIPRO,REDUCE,exposure_floor_uptrend
2021-11-18,APOLLOHOSP,EXIT,exposure_floor_uptrend
2021-11-18,CIPLA,EXIT,exposure_floor_uptrend
2021-11-18,HCLTECH,EXIT,exposure_floor_uptrend
2021-11-18,HINDALCO,EXIT,exposure_floor_uptrend
2021-11-18,ITC,EXIT,exposure_floor_uptrend
2021-11-18,JSWSTEEL,EXIT,exposure_floor_uptrend
2021-11-18,MAXHEALTH,EXIT,exposure_floor_uptrend
2021-11-18,SBILIFE,REDUCE,exposure_floor_uptrend
2021-11-18,SUNPHARMA,REDUCE,exposure_floor_uptrend
2021-11-18,TCS,REDUCE,exposure_floor_uptrend
2021-11-18,TATACONSUM,REDUCE,exposure_floor_uptrend
2021-11-18,TATASTEEL,EXIT,exposure_floor_uptrend
2021-11-18,WIPRO,REDUCE,exposure_floor_uptrend
2022-01-13,WIPRO,REDUCE,exposure_floor_uptrend
2022-01-14,WIPRO,REDUCE,exposure_floor_uptrend
2022-01-17,WIPRO,REDUCE,exposure_floor_uptrend
2022-01-18,WIPRO,REDUCE,exposure_floor_uptrend
2022-01-19,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2022-01-19,WIPRO,REDUCE,exposure_floor_uptrend
2022-01-20,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2022-01-20,WIPRO,REDUCE,exposure_floor_uptrend
2022-01-21,ULTRACEMCO,REDUCE,exposure_floor_uptrend
2022-01-21,WIPRO,EXIT,exposure_floor_uptrend
