date,symbol,side,shares,price,reason
2021-08-24,ADANIPORTS,SELL,29.881536955978188,657.8695657516425,EXIT
2021-08-24,CIPLA,SELL,10.828186755794137,874.5676026609772,REDUCE
2021-08-24,GRASIM,SELL,8.094804028987319,1410.9685558851997,REDUCE
2021-08-24,HDFCLIFE,SELL,7.554358317552391,662.8351398624612,EXIT
2021-08-24,ITC,SELL,31.48720685276399,167.43016466143263,REDUCE
2021-08-24,JSWSTEEL,SELL,17.157535585606624,659.6500592700027,REDUCE
2021-08-24,POWERGRID,SELL,112.74744905163512,102.7804523228627,REDUCE
2021-11-23,APOLLOHOSP,SELL,6.198072700492825,5308.371391996136,EXIT
2021-11-23,CIPLA,SELL,10.828186755794137,863.6234157894895,EXIT
2021-11-23,HCLTECH,SELL,12.66269593983439,932.3877550505414,EXIT
2021-11-23,HINDALCO,SELL,57.43877471806211,426.83908388903745,EXIT
2021-11-23,ITC,SELL,31.48720685276399,185.34598754292787,EXIT
2021-11-23,JSWSTEEL,SELL,17.157535585606624,628.1061802665682,EXIT
2021-11-23,MAXHEALTH,SELL,42.41301863442347,335.6718980050709,EXIT
2021-11-23,SBILIFE,SELL,11.214809054774458,1133.0255020633115,REDUCE
2021-11-23,SUNPHARMA,SELL,16.14630740916196,734.8172587084505,REDUCE
2021-11-23,TCS,SELL,1.8067929206346187,3055.727426655977,REDUCE
2021-11-23,TATACONSUM,SELL,15.2703738556335,775.9752156898898,REDUCE
2021-11-23,TATASTEEL,SELL,258.1488838451495,102.80505303689617,EXIT
2021-11-23,WIPRO,SELL,45.90199940875542,296.8950394585688,REDUCE
2021-11-25,INFY,SELL,8.379994211530896,1526.0997437189671,REDUCE
2021-11-25,ULTRACEMCO,SELL,0.8291010691859383,7391.977265096208,REDUCE
2021-12-07,BAJAJFINSV,SELL,10.332471863293012,1710.567277836351,REDUCE
2021-12-07,TATACONSUM,SELL,15.2703738556335,733.7416635135841,EXIT
2021-12-20,BAJAJFINSV,SELL,10.332471863293012,1590.8076532938398,EXIT
2021-12-27,SUNPHARMA,SELL,8.07315370458098,748.1774309955302,REDUCE
2021-12-27,TITAN,SELL,1.6594014618792632,2276.277681356244,REDUCE
2021-12-29,GRASIM,SELL,4.0474020144936595,1586.8511670681287,REDUCE
2022-01-25,GRASIM,SELL,2.0237010072468298,1630.4308760546683,REDUCE
2022-01-25,TECHM,SELL,12.237110647620705,1304.7795691257932,EXIT
2022-01-25,ULTRACEMCO,SELL,0.8291010691859383,6961.480878898671,EXIT
2022-01-25,WIPRO,SELL,45.90199940875542,260.26972817391214,EXIT
2022-01-27,TITAN,SELL,0.8297007309396316,2296.8575900460423,REDUCE
2022-01-28,INFY,SELL,4.189997105765448,1509.0433996097977,REDUCE
2022-02-09,SBILIFE,SELL,5.607404527387229,1121.532810206844,REDUCE
2022-02-14,GRASIM,SELL,1.0118505036234149,1657.7904114445903,REDUCE
2022-02-15,SBILIFE,SELL,5.607404527387229,1085.8657423787117,EXIT
2022-02-25,GRASIM,SELL,1.0118505036234149,1543.8575931131707,EXIT
2022-02-25,TCS,SELL,1.8067929206346187,3081.533859251846,EXIT
2022-04-08,TITAN,SELL,0.4148503654698158,2436.3769873005626,REDUCE
2022-04-18,INFY,SELL,2.094998552882724,1441.2667383097576,REDUCE
2022-04-19,INFY,SELL,2.094998552882724,1469.2301891678217,EXIT
2022-05-02,TITAN,SELL,0.2074251827349079,2403.458841556824,REDUCE
2022-05-05,TITAN,SELL,0.2074251827349079,2279.0909034196093,EXIT
2022-06-01,SUNPHARMA,SELL,4.03657685229049,841.608624178489,REDUCE
2022-06-14,SUNPHARMA,SELL,4.03657685229049,794.4785165198102,EXIT
2022-06-21,POWERGRID,SELL,112.74744905163512,131.1961437135236,EXIT
