date,symbol,decision,reason
2023-03-01,TITAN,EXIT,exposure_floor
2023-03-01,TARIL,EXIT,exposure_floor
2023-03-01,UCOBANK,EXIT,exposure_floor
2023-03-02,BAJAJ-AUTO,EXIT,exposure_floor
2023-03-02,BANKINDIA,EXIT,exposure_floor
2023-03-02,COCHINSHIP,EXIT,exposure_floor
2023-03-02,DRREDDY,REDUCE,exposure_floor
2023-03-02,EICHERMOT,EXIT,exposure_floor
2023-03-02,GRSE,EXIT,exposure_floor
2023-03-02,GRAVITA,EXIT,exposure_floor
2023-03-02,INFY,EXIT,exposure_floor
2023-03-02,INDIGO,EXIT,exposure_floor
2023-03-02,KARURVYSYA,EXIT,exposure_floor
2023-03-02,MARUTI,EXIT,exposure_floor
2023-03-02,MAZDOCK,EXIT,exposure_floor
2023-03-02,TITAN,EXIT,exposure_floor
2023-03-02,TARIL,EXIT,exposure_floor
2023-03-02,UCOBANK,EXIT,exposure_floor
2023-03-03,BAJAJ-AUTO,EXIT,exposure_floor
2023-03-03,BANKINDIA,EXIT,exposure_floor
2023-03-03,COCHINSHIP,EXIT,exposure_floor
2023-03-03,EICHERMOT,EXIT,exposure_floor
2023-03-03,GRSE,EXIT,exposure_floor
2023-03-03,INDIGO,EXIT,exposure_floor
2023-03-03,KARURVYSYA,EXIT,exposure_floor
2023-03-03,MARUTI,EXIT,exposure_floor
2023-03-03,MAZDOCK,EXIT,exposure_floor
2023-03-03,TITAN,EXIT,exposure_floor
2023-03-03,TARIL,EXIT,exposure_floor
2023-03-03,UCOBANK,EXIT,exposure_floor
2023-03-06,BAJAJ-AUTO,EXIT,exposure_floor
2023-03-06,BANKINDIA,EXIT,exposure_floor
2023-03-06,COCHINSHIP,EXIT,exposure_floor
2023-03-06,EICHERMOT,EXIT,exposure_floor
2023-03-06,GRSE,EXIT,exposure_floor
2023-03-06,INDIGO,EXIT,exposure_floor
2023-03-06,KARURVYSYA,EXIT,exposure_floor
2023-03-06,MAXHEALTH,REDUCE,exposure_floor
2023-03-06,MAZDOCK,EXIT,exposure_floor
2023-03-06,SUNPHARMA,REDUCE,exposure_floor
2023-03-06,TITAN,EXIT,exposure_floor
2023-03-06,TARIL,EXIT,exposure_floor
2023-03-06,UCOBANK,EXIT,exposure_floor
2023-03-08,BANKINDIA,EXIT,exposure_floor
2023-03-08,COCHINSHIP,EXIT,exposure_floor
2023-03-08,EICHERMOT,EXIT,exposure_floor
2023-03-08,GRSE,EXIT,exposure_floor
2023-03-08,INDIGO,EXIT,exposure_floor
2023-03-08,KARURVYSYA,EXIT,exposure_floor
2023-03-08,MAZDOCK,EXIT,exposure_floor
2023-03-08,TITAN,EXIT,exposure_floor
2023-03-08,TARIL,EXIT,exposure_floor
2023-03-08,UCOBANK,EXIT,exposure_floor
2023-03-09,BANKINDIA,EXIT,exposure_floor
2023-03-09,COCHINSHIP,EXIT,exposure_floor
2023-03-09,EICHERMOT,EXIT,exposure_floor
2023-03-09,GRSE,EXIT,exposure_floor
2023-03-09,ICICIBANK,REDUCE,exposure_floor
2023-03-09,INDIGO,EXIT,exposure_floor
2023-03-09,KARURVYSYA,EXIT,exposure_floor
2023-03-09,MARUTI,EXIT,exposure_floor
2023-03-09,MAZDOCK,EXIT,exposure_floor
2023-03-09,TITAN,EXIT,exposure_floor
2023-03-09,TARIL,EXIT,exposure_floor
2023-03-09,UCOBANK,EXIT,exposure_floor
2023-03-10,BAJAJ-AUTO,REDUCE,exposure_floor
2023-03-10,BANKINDIA,EXIT,exposure_floor
2023-03-10,COCHINSHIP,EXIT,exposure_floor
2023-03-10,EICHERMOT,EXIT,exposure_floor
2023-03-10,GRSE,EXIT,exposure_floor
2023-03-10,ICICIBANK,EXIT,exposure_floor
2023-03-10,INDIGO,EXIT,exposure_floor
2023-03-10,KARURVYSYA,EXIT,exposure_floor
2023-03-10,MARUTI,EXIT,exposure_floor
2023-03-10,MAZDOCK,EXIT,exposure_floor
2023-03-10,TITAN,EXIT,exposure_floor
2023-03-10,TARIL,EXIT,exposure_floor
2023-03-10,UCOBANK,EXIT,exposure_floor
2023-03-13,BAJAJ-AUTO,REDUCE,exposure_floor
2023-03-13,BANKINDIA,EXIT,exposure_floor
2023-03-13,COCHINSHIP,EXIT,exposure_floor
2023-03-13,EICHERMOT,EXIT,exposure_floor
2023-03-13,GRSE,EXIT,exposure_floor
2023-03-13,ICICIBANK,EXIT,exposure_floor
2023-03-13,INDIGO,EXIT,exposure_floor
2023-03-13,KARURVYSYA,EXIT,exposure_floor
2023-03-13,MARUTI,EXIT,exposure_floor
2023-03-13,MAZDOCK,EXIT,exposure_floor
2023-03-13,TITAN,EXIT,exposure_floor
2023-03-13,TARIL,EXIT,exposure_floor
2023-03-13,UCOBANK,EXIT,exposure_floor
2023-03-14,BAJAJ-AUTO,REDUCE,exposure_floor
2023-03-14,BANKINDIA,EXIT,exposure_floor
2023-03-14,COCHINSHIP,EXIT,exposure_floor
2023-03-14,EICHERMOT,EXIT,exposure_floor
2023-03-14,GRSE,EXIT,exposure_floor
2023-03-14,ICICIBANK,EXIT,exposure_floor
2023-03-14,INDIGO,EXIT,exposure_floor
2023-03-14,KARURVYSYA,EXIT,exposure_floor
2023-03-14,MARUTI,EXIT,exposure_floor
2023-03-14,MAZDOCK,EXIT,exposure_floor
2023-03-14,PNBHOUSING,EXIT,exposure_floor
2023-03-14,TITAN,EXIT,exposure_floor
2023-03-14,TARIL,EXIT,exposure_floor
2023-03-14,UCOBANK,EXIT,exposure_floor
2023-03-15,BAJAJ-AUTO,EXIT,exposure_floor
2023-03-15,BANKINDIA,EXIT,exposure_floor
2023-03-15,COCHINSHIP,EXIT,exposure_floor
2023-03-15,EICHERMOT,EXIT,exposure_floor
2023-03-15,GRSE,EXIT,exposure_floor
2023-03-15,ICICIBANK,EXIT,exposure_floor
2023-03-15,INDIGO,EXIT,exposure_floor
2023-03-15,KARURVYSYA,EXIT,exposure_floor
2023-03-15,MARUTI,EXIT,exposure_floor
2023-03-15,MAZDOCK,EXIT,exposure_floor
2023-03-15,PNBHOUSING,EXIT,exposure_floor
2023-03-15,TCS,EXIT,exposure_floor
2023-03-15,TITAN,EXIT,exposure_floor
2023-03-15,TARIL,EXIT,exposure_floor
2023-03-15,TRENT,EXIT,exposure_floor
2023-03-15,UCOBANK,EXIT,exposure_floor
2023-03-16,BAJAJ-AUTO,REDUCE,exposure_floor
2023-03-16,BANKINDIA,EXIT,exposure_floor
2023-03-16,COCHINSHIP,EXIT,exposure_floor
2023-03-16,EICHERMOT,EXIT,exposure_floor
2023-03-16,GRSE,EXIT,exposure_floor
2023-03-16,ICICIBANK,EXIT,exposure_floor
2023-03-16,INDIGO,EXIT,exposure_floor
2023-03-16,KARURVYSYA,EXIT,exposure_floor
2023-03-16,MARUTI,EXIT,exposure_floor
2023-03-16,MAZDOCK,EXIT,exposure_floor
2023-03-16,TCS,EXIT,exposure_floor
2023-03-16,TITAN,REDUCE,exposure_floor
2023-03-16,TARIL,EXIT,exposure_floor
2023-03-16,TRENT,REDUCE,exposure_floor
2023-03-16,UCOBANK,EXIT,exposure_floor
2023-03-17,BANKINDIA,EXIT,exposure_floor
2023-03-17,COCHINSHIP,EXIT,exposure_floor
2023-03-17,EICHERMOT,EXIT,exposure_floor
2023-03-17,GRSE,EXIT,exposure_floor
2023-03-17,ICICIBANK,EXIT,exposure_floor
2023-03-17,INDIGO,EXIT,exposure_floor
2023-03-17,KARURVYSYA,EXIT,exposure_floor
2023-03-17,MARUTI,EXIT,exposure_floor
2023-03-17,MAZDOCK,EXIT,exposure_floor
2023-03-17,TCS,EXIT,exposure_floor
2023-03-17,TARIL,EXIT,exposure_floor
2023-03-17,TRENT,REDUCE,exposure_floor
2023-03-17,UCOBANK,EXIT,exposure_floor
2023-03-20,BANKINDIA,EXIT,exposure_floor
2023-03-20,COCHINSHIP,EXIT,exposure_floor
2023-03-20,EICHERMOT,EXIT,exposure_floor
2023-03-20,GRSE,EXIT,exposure_floor
2023-03-20,ICICIBANK,EXIT,exposure_floor
2023-03-20,INDIGO,EXIT,exposure_floor
2023-03-20,JINDALSAW,EXIT,exposure_floor
2023-03-20,KARURVYSYA,EXIT,exposure_floor
2023-03-20,MARUTI,EXIT,exposure_floor
2023-03-20,MAZDOCK,EXIT,exposure_floor
2023-03-20,TCS,EXIT,exposure_floor
2023-03-20,TARIL,EXIT,exposure_floor
2023-03-20,TRENT,REDUCE,exposure_floor
2023-03-20,UCOBANK,EXIT,exposure_floor
2023-03-21,APOLLOHOSP,EXIT,exposure_floor
2023-03-21,BANKINDIA,EXIT,exposure_floor
2023-03-21,COCHINSHIP,EXIT,exposure_floor
2023-03-21,EICHERMOT,EXIT,exposure_floor
2023-03-21,GRSE,EXIT,exposure_floor
2023-03-21,ICICIBANK,EXIT,exposure_floor
2023-03-21,INDIGO,EXIT,exposure_floor
2023-03-21,JINDALSAW,EXIT,exposure_floor
2023-03-21,KARURVYSYA,EXIT,exposure_floor
2023-03-21,MARUTI,EXIT,exposure_floor
2023-03-21,MAZDOCK,EXIT,exposure_floor
2023-03-21,NAVA,REDUCE,exposure_floor
2023-03-21,TCS,EXIT,exposure_floor
2023-03-21,TARIL,EXIT,exposure_floor
2023-03-21,TRENT,EXIT,exposure_floor
2023-03-21,UCOBANK,EXIT,exposure_floor
2023-04-05,MAXHEALTH,REDUCE,exposure_floor
2023-04-06,SHRIRAMFIN,REDUCE,exposure_floor
2023-04-06,TITAN,REDUCE,exposure_floor
2023-04-06,TRENT,REDUCE,exposure_floor
2023-04-10,SHRIRAMFIN,REDUCE,exposure_floor
2023-04-10,TRENT,REDUCE,exposure_floor
2023-04-12,JSL,EXIT,exposure_floor
2023-04-18,APOLLOHOSP,EXIT,exposure_floor
2023-04-19,APOLLOHOSP,EXIT,exposure_floor
2023-04-20,APOLLOHOSP,EXIT,exposure_floor
2023-04-21,APOLLOHOSP,EXIT,exposure_floor
2023-05-11,APARINDS,EXIT,exposure_floor
2023-05-12,LT,REDUCE,exposure_floor
2023-05-24,KIRLOSENG,REDUCE,exposure_floor
2023-08-02,JINDALSAW,EXIT,exposure_floor
2023-08-03,JINDALSAW,EXIT,exposure_floor
2023-08-04,JINDALSAW,EXIT,exposure_floor
2023-08-07,JINDALSAW,EXIT,exposure_floor
2023-08-18,JINDALSAW,EXIT,exposure_floor
2023-08-21,JINDALSAW,REDUCE,exposure_floor
2023-08-22,CHOLAHLDNG,REDUCE,exposure_floor
2023-08-22,JINDALSAW,EXIT,exposure_floor
2023-08-23,CHOLAHLDNG,REDUCE,exposure_floor
2023-08-23,JINDALSAW,EXIT,exposure_floor
2023-08-24,CHOLAHLDNG,REDUCE,exposure_floor
2023-08-24,JINDALSAW,EXIT,exposure_floor
2023-08-25,JINDALSAW,EXIT,exposure_floor
2023-08-28,JINDALSAW,EXIT,exposure_floor
2023-08-29,JINDALSAW,EXIT,exposure_floor
2023-08-30,JINDALSAW,REDUCE,exposure_floor
2023-09-07,CEATLTD,REDUCE,exposure_floor
2023-09-13,JWL,EXIT,exposure_floor
2023-09-14,JWL,REDUCE,exposure_floor
2023-09-18,JWL,EXIT,exposure_floor
2023-09-20,JWL,EXIT,exposure_floor
2023-09-21,IRCON,EXIT,exposure_floor
2023-09-21,JWL,EXIT,exposure_floor
2023-09-22,IRCON,REDUCE,exposure_floor
2023-09-22,JWL,EXIT,exposure_floor
2023-09-25,JWL,EXIT,exposure_floor
2023-09-26,JWL,EXIT,exposure_floor
2023-09-27,JWL,EXIT,exposure_floor
2023-09-28,JWL,EXIT,exposure_floor
2023-09-29,JWL,EXIT,exposure_floor
2023-10-03,JWL,EXIT,exposure_floor
2023-10-03,SONATSOFTW,REDUCE,exposure_floor
2023-10-04,JWL,EXIT,exposure_floor
2023-10-04,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-04,SONATSOFTW,REDUCE,exposure_floor
2023-10-04,ULTRACEMCO,REDUCE,exposure_floor
2023-10-05,DRREDDY,REDUCE,exposure_floor
2023-10-05,GLENMARK,REDUCE,exposure_floor
2023-10-05,JWL,EXIT,exposure_floor
2023-10-05,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-05,SONATSOFTW,REDUCE,exposure_floor
2023-10-05,ULTRACEMCO,REDUCE,exposure_floor
2023-10-06,DRREDDY,REDUCE,exposure_floor
2023-10-06,GLENMARK,REDUCE,exposure_floor
2023-10-06,JWL,EXIT,exposure_floor
2023-10-06,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-06,SONATSOFTW,REDUCE,exposure_floor
2023-10-06,ULTRACEMCO,REDUCE,exposure_floor
2023-10-09,IRCON,EXIT,exposure_floor
2023-10-09,IRFC,EXIT,exposure_floor
2023-10-09,JINDALSAW,REDUCE,exposure_floor
2023-10-09,JWL,EXIT,exposure_floor
2023-10-09,RELIANCE,EXIT,exposure_floor
2023-10-09,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-09,SONATSOFTW,REDUCE,exposure_floor
2023-10-09,TECHM,REDUCE,exposure_floor
2023-10-09,ULTRACEMCO,REDUCE,exposure_floor
2023-10-09,WIPRO,REDUCE,exposure_floor
2023-10-10,CIPLA,REDUCE,exposure_floor
2023-10-10,IRCON,REDUCE,exposure_floor
2023-10-10,IRFC,REDUCE,exposure_floor
2023-10-10,JINDALSAW,REDUCE,exposure_floor
2023-10-10,JWL,EXIT,exposure_floor
2023-10-10,RELIANCE,EXIT,exposure_floor
2023-10-10,SONATSOFTW,REDUCE,exposure_floor
2023-10-10,SUNPHARMA,REDUCE,exposure_floor
2023-10-10,WIPRO,REDUCE,exposure_floor
2023-10-11,FINCABLES,REDUCE,exposure_floor
2023-10-11,JWL,EXIT,exposure_floor
2023-10-11,SONATSOFTW,REDUCE,exposure_floor
2023-10-12,FINCABLES,EXIT,exposure_floor
2023-10-12,IRCON,EXIT,exposure_floor
2023-10-12,JWL,EXIT,exposure_floor
2023-10-13,FINCABLES,EXIT,exposure_floor
2023-10-13,IRCON,REDUCE,exposure_floor
2023-10-13,JWL,EXIT,exposure_floor
2023-10-16,FINCABLES,EXIT,exposure_floor
2023-10-16,JWL,EXIT,exposure_floor
2023-10-17,FINCABLES,EXIT,exposure_floor
2023-10-17,JWL,EXIT,exposure_floor
2023-10-18,FINCABLES,EXIT,exposure_floor
2023-10-18,JWL,EXIT,exposure_floor
2023-10-18,TCS,REDUCE,exposure_floor
2023-10-18,TECHM,REDUCE,exposure_floor
2023-10-19,FINCABLES,EXIT,exposure_floor
2023-10-19,JWL,EXIT,exposure_floor
2023-10-19,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-19,TECHM,REDUCE,exposure_floor
2023-10-19,WIPRO,EXIT,exposure_floor
2023-10-20,FINCABLES,EXIT,exposure_floor
2023-10-20,JWL,EXIT,exposure_floor
2023-10-20,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-20,TECHM,REDUCE,exposure_floor
2023-10-20,WIPRO,EXIT,exposure_floor
2023-10-23,FINCABLES,EXIT,exposure_floor
2023-10-23,GMDCLTD,EXIT,exposure_floor
2023-10-23,HINDALCO,REDUCE,exposure_floor
2023-10-23,IFCI,EXIT,exposure_floor
2023-10-23,ITI,EXIT,exposure_floor
2023-10-23,JWL,EXIT,exposure_floor
2023-10-23,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-23,TECHM,REDUCE,exposure_floor
2023-10-23,TARIL,EXIT,exposure_floor
2023-10-23,WIPRO,EXIT,exposure_floor
2023-10-25,ADANIPORTS,REDUCE,exposure_floor
2023-10-25,APOLLOHOSP,REDUCE,exposure_floor
2023-10-25,ASIANPAINT,EXIT,exposure_floor
2023-10-25,FINCABLES,EXIT,exposure_floor
2023-10-25,FORCEMOT,EXIT,exposure_floor
2023-10-25,GMDCLTD,REDUCE,exposure_floor
2023-10-25,HINDALCO,REDUCE,exposure_floor
2023-10-25,IFCI,EXIT,exposure_floor
2023-10-25,IRCON,EXIT,exposure_floor
2023-10-25,ITI,EXIT,exposure_floor
2023-10-25,IRFC,EXIT,exposure_floor
2023-10-25,INFY,EXIT,exposure_floor
2023-10-25,JWL,EXIT,exposure_floor
2023-10-25,MAZDOCK,EXIT,exposure_floor
2023-10-25,SBILIFE,REDUCE,exposure_floor
2023-10-25,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-25,SONATSOFTW,REDUCE,exposure_floor
2023-10-25,SUNPHARMA,REDUCE,exposure_floor
2023-10-25,TCS,REDUCE,exposure_floor
2023-10-25,TECHM,REDUCE,exposure_floor
2023-10-25,TARIL,REDUCE,exposure_floor
2023-10-25,WIPRO,EXIT,exposure_floor
2023-10-26,FINCABLES,EXIT,exposure_floor
2023-10-26,HDFCLIFE,REDUCE,exposure_floor
2023-10-26,ICICIBANK,EXIT,exposure_floor
2023-10-26,IFCI,REDUCE,exposure_floor
2023-10-26,IRCON,REDUCE,exposure_floor
2023-10-26,ITC,REDUCE,exposure_floor
2023-10-26,ITI,REDUCE,exposure_floor
2023-10-26,IRFC,EXIT,exposure_floor
2023-10-26,INFY,EXIT,exposure_floor
2023-10-26,JSWSTEEL,EXIT,exposure_floor
2023-10-26,JWL,EXIT,exposure_floor
2023-10-26,M&M,REDUCE,exposure_floor
2023-10-26,MAZDOCK,EXIT,exposure_floor
2023-10-26,SBILIFE,REDUCE,exposure_floor
2023-10-26,SHRIRAMFIN,REDUCE,exposure_floor
2023-10-26,SUNPHARMA,REDUCE,exposure_floor
2023-10-26,TCS,REDUCE,exposure_floor
2023-10-26,TECHM,REDUCE,exposure_floor
2023-10-26,WIPRO,EXIT,exposure_floor
2023-10-27,FINCABLES,EXIT,exposure_floor
2023-10-27,HDFCLIFE,REDUCE,exposure_floor
2023-10-27,IFCI,EXIT,exposure_floor
2023-10-27,ITC,REDUCE,exposure_floor
2023-10-27,IRFC,REDUCE,exposure_floor
2023-10-27,INFY,EXIT,exposure_floor
2023-10-27,JSWSTEEL,EXIT,exposure_floor
2023-10-27,JWL,EXIT,exposure_floor
2023-10-27,M&M,REDUCE,exposure_floor
2023-10-27,MAZDOCK,REDUCE,exposure_floor
2023-10-27,SUNPHARMA,REDUCE,exposure_floor
2023-10-27,TCS,REDUCE,exposure_floor
2023-10-27,TECHM,REDUCE,exposure_floor
2023-10-27,WIPRO,EXIT,exposure_floor
2023-10-30,FINCABLES,EXIT,exposure_floor
2023-10-30,IFCI,REDUCE,exposure_floor
2023-10-30,ITC,REDUCE,exposure_floor
2023-10-30,INFY,EXIT,exposure_floor
2023-10-30,JSWSTEEL,EXIT,exposure_floor
2023-10-30,JWL,EXIT,exposure_floor
2023-10-30,M&M,REDUCE,exposure_floor
2023-10-30,MAZDOCK,REDUCE,exposure_floor
2023-10-30,SUNPHARMA,REDUCE,exposure_floor
2023-10-30,TCS,REDUCE,exposure_floor
2023-10-30,TECHM,REDUCE,exposure_floor
2023-10-30,WIPRO,EXIT,exposure_floor
2023-10-31,EICHERMOT,EXIT,exposure_floor
2023-10-31,FINCABLES,EXIT,exposure_floor
2023-10-31,IFCI,EXIT,exposure_floor
2023-10-31,ITC,REDUCE,exposure_floor
2023-10-31,INFY,EXIT,exposure_floor
2023-10-31,JWL,EXIT,exposure_floor
2023-10-31,M&M,REDUCE,exposure_floor
2023-10-31,MAZDOCK,REDUCE,exposure_floor
2023-10-31,SUNPHARMA,REDUCE,exposure_floor
2023-10-31,TCS,REDUCE,exposure_floor
2023-10-31,TECHM,REDUCE,exposure_floor
2023-10-31,WIPRO,EXIT,exposure_floor
2023-11-01,EICHERMOT,EXIT,exposure_floor
2023-11-01,FINCABLES,EXIT,exposure_floor
2023-11-01,GMDCLTD,EXIT,exposure_floor
2023-11-01,IFCI,EXIT,exposure_floor
2023-11-01,ITC,REDUCE,exposure_floor
2023-11-01,ITI,EXIT,exposure_floor
2023-11-01,INFY,EXIT,exposure_floor
2023-11-01,JWL,EXIT,exposure_floor
2023-11-01,M&M,REDUCE,exposure_floor
2023-11-01,MAZDOCK,EXIT,exposure_floor
2023-11-01,SUNPHARMA,REDUCE,exposure_floor
2023-11-01,TCS,REDUCE,exposure_floor
2023-11-01,TECHM,REDUCE,exposure_floor
2023-11-01,WIPRO,EXIT,exposure_floor
2023-11-02,EICHERMOT,EXIT,exposure_floor
2023-11-02,FINCABLES,EXIT,exposure_floor
2023-11-02,IFCI,REDUCE,exposure_floor
2023-11-02,ITC,REDUCE,exposure_floor
2023-11-02,INFY,EXIT,exposure_floor
2023-11-02,JWL,EXIT,exposure_floor
2023-11-02,MAZDOCK,EXIT,exposure_floor
2023-11-02,SUNPHARMA,REDUCE,exposure_floor
2023-11-02,TCS,REDUCE,exposure_floor
2023-11-02,TECHM,REDUCE,exposure_floor
2023-11-02,WIPRO,EXIT,exposure_floor
2023-11-03,EICHERMOT,REDUCE,exposure_floor
2023-11-03,FINCABLES,EXIT,exposure_floor
2023-11-03,ITC,REDUCE,exposure_floor
2023-11-03,INFY,EXIT,exposure_floor
2023-11-03,JWL,EXIT,exposure_floor
2023-11-03,MAZDOCK,EXIT,exposure_floor
2023-11-03,SUNPHARMA,REDUCE,exposure_floor
2023-11-03,TATASTEEL,REDUCE,exposure_floor
2023-11-03,TECHM,REDUCE,exposure_floor
2023-11-03,WIPRO,EXIT,exposure_floor
2023-11-06,FINCABLES,EXIT,exposure_floor
2023-11-06,INFY,EXIT,exposure_floor
2023-11-06,JWL,EXIT,exposure_floor
2023-11-06,MAZDOCK,EXIT,exposure_floor
2023-11-06,TATASTEEL,REDUCE,exposure_floor
2023-11-06,TECHM,REDUCE,exposure_floor
2023-11-06,WIPRO,EXIT,exposure_floor
2023-11-07,FINCABLES,EXIT,exposure_floor
2023-11-07,INFY,EXIT,exposure_floor
2023-11-07,JWL,EXIT,exposure_floor
2023-11-07,MAZDOCK,EXIT,exposure_floor
2023-11-07,TATASTEEL,REDUCE,exposure_floor
2023-11-07,WIPRO,EXIT,exposure_floor
2023-11-08,APARINDS,REDUCE,exposure_floor
2023-11-08,FINCABLES,EXIT,exposure_floor
2023-11-08,INFY,EXIT,exposure_floor
2023-11-08,JWL,EXIT,exposure_floor
2023-11-08,MAZDOCK,EXIT,exposure_floor
2023-11-08,TATASTEEL,REDUCE,exposure_floor
2023-11-08,WIPRO,EXIT,exposure_floor
2023-11-09,APARINDS,REDUCE,exposure_floor
2023-11-09,FINCABLES,EXIT,exposure_floor
2023-11-09,INFY,EXIT,exposure_floor
2023-11-09,JWL,EXIT,exposure_floor
2023-11-09,MAZDOCK,EXIT,exposure_floor
2023-11-09,TATASTEEL,REDUCE,exposure_floor
2023-11-09,WIPRO,EXIT,exposure_floor
2023-11-10,APARINDS,REDUCE,exposure_floor
2023-11-10,FINCABLES,EXIT,exposure_floor
2023-11-10,INFY,EXIT,exposure_floor
2023-11-10,JWL,EXIT,exposure_floor
2023-11-10,MAZDOCK,EXIT,exposure_floor
2023-11-10,WIPRO,EXIT,exposure_floor
2023-11-13,FINCABLES,EXIT,exposure_floor
2023-11-13,INFY,EXIT,exposure_floor
2023-11-13,JWL,EXIT,exposure_floor
2023-11-13,MAZDOCK,EXIT,exposure_floor
2023-11-15,FINCABLES,EXIT,exposure_floor
2023-11-15,JWL,EXIT,exposure_floor
2023-11-15,MAZDOCK,EXIT,exposure_floor
2023-11-16,FINCABLES,EXIT,exposure_floor
2023-11-16,JWL,EXIT,exposure_floor
2023-11-16,MAZDOCK,EXIT,exposure_floor
2023-11-17,FINCABLES,EXIT,exposure_floor
2023-11-17,JWL,EXIT,exposure_floor
2023-11-17,MAZDOCK,EXIT,exposure_floor
2023-11-20,FINCABLES,EXIT,exposure_floor
2023-11-20,JWL,EXIT,exposure_floor
2023-11-20,MAZDOCK,EXIT,exposure_floor
2023-11-21,FINCABLES,EXIT,exposure_floor
2023-11-21,JWL,EXIT,exposure_floor
2023-11-21,MAZDOCK,EXIT,exposure_floor
2023-11-22,FINCABLES,EXIT,exposure_floor
2023-11-22,JWL,EXIT,exposure_floor
2023-11-22,MAZDOCK,EXIT,exposure_floor
2023-11-23,CHOLAHLDNG,REDUCE,exposure_floor
2023-11-23,CIPLA,REDUCE,exposure_floor
2023-11-23,FINCABLES,EXIT,exposure_floor
2023-11-23,JWL,EXIT,exposure_floor
2023-11-23,MAZDOCK,EXIT,exposure_floor
2023-11-24,CHOLAHLDNG,REDUCE,exposure_floor
2023-11-24,CIPLA,REDUCE,exposure_floor
2023-11-24,FINCABLES,EXIT,exposure_floor
2023-11-24,JWL,EXIT,exposure_floor
2023-11-24,MAZDOCK,EXIT,exposure_floor
2023-11-24,TCS,REDUCE,exposure_floor
2023-11-28,CHOLAHLDNG,EXIT,exposure_floor
2023-11-28,CIPLA,REDUCE,exposure_floor
2023-11-28,FINCABLES,EXIT,exposure_floor
2023-11-28,JWL,EXIT,exposure_floor
2023-11-28,M&M,REDUCE,exposure_floor
2023-11-28,MAZDOCK,EXIT,exposure_floor
2023-11-28,TCS,REDUCE,exposure_floor
2023-11-29,CHOLAHLDNG,EXIT,exposure_floor
2023-11-29,CIPLA,REDUCE,exposure_floor
2023-11-29,FINCABLES,EXIT,exposure_floor
2023-11-29,JWL,EXIT,exposure_floor
2023-11-29,MAZDOCK,EXIT,exposure_floor
2023-11-29,TCS,REDUCE,exposure_floor
2023-11-30,CHOLAHLDNG,EXIT,exposure_floor
2023-11-30,FINCABLES,EXIT,exposure_floor
2023-11-30,JWL,EXIT,exposure_floor
2023-11-30,MAZDOCK,EXIT,exposure_floor
2023-12-01,CHOLAHLDNG,EXIT,exposure_floor
2023-12-01,FINCABLES,EXIT,exposure_floor
2023-12-01,JWL,EXIT,exposure_floor
2023-12-01,MAZDOCK,EXIT,exposure_floor
2023-12-04,CHOLAHLDNG,EXIT,exposure_floor
2023-12-04,FINCABLES,EXIT,exposure_floor
2023-12-04,JWL,EXIT,exposure_floor
2023-12-04,MAZDOCK,EXIT,exposure_floor
2023-12-05,CHOLAHLDNG,EXIT,exposure_floor
2023-12-05,FINCABLES,EXIT,exposure_floor
2023-12-05,MAZDOCK,EXIT,exposure_floor
2023-12-06,CHOLAHLDNG,EXIT,exposure_floor
2023-12-06,FINCABLES,EXIT,exposure_floor
2023-12-06,MAZDOCK,EXIT,exposure_floor
2023-12-07,CHOLAHLDNG,EXIT,exposure_floor
2023-12-07,FINCABLES,EXIT,exposure_floor
2023-12-07,JWL,EXIT,exposure_floor
2023-12-07,MAZDOCK,EXIT,exposure_floor
2023-12-08,APARINDS,REDUCE,exposure_floor
2023-12-08,CHOLAHLDNG,EXIT,exposure_floor
2023-12-08,FINCABLES,EXIT,exposure_floor
2023-12-08,JWL,EXIT,exposure_floor
2023-12-08,MAZDOCK,EXIT,exposure_floor
2023-12-11,APARINDS,REDUCE,exposure_floor
2023-12-11,CHOLAHLDNG,EXIT,exposure_floor
2023-12-11,DRREDDY,REDUCE,exposure_floor
2023-12-11,FINCABLES,EXIT,exposure_floor
2023-12-11,JWL,EXIT,exposure_floor
2023-12-11,MAZDOCK,EXIT,exposure_floor
2023-12-12,APARINDS,REDUCE,exposure_floor
2023-12-12,CHOLAHLDNG,EXIT,exposure_floor
2023-12-12,DRREDDY,REDUCE,exposure_floor
2023-12-12,FINCABLES,EXIT,exposure_floor
2023-12-12,JWL,EXIT,exposure_floor
2023-12-12,MAZDOCK,EXIT,exposure_floor
2023-12-13,APARINDS,REDUCE,exposure_floor
2023-12-13,CHOLAHLDNG,EXIT,exposure_floor
2023-12-13,FINCABLES,EXIT,exposure_floor
2023-12-13,JINDALSAW,EXIT,exposure_floor
2023-12-13,JWL,EXIT,exposure_floor
2023-12-13,MAZDOCK,EXIT,exposure_floor
2023-12-14,APARINDS,REDUCE,exposure_floor
2023-12-14,CHOLAHLDNG,EXIT,exposure_floor
